source;target;label
14;3;28.07
14;4;17.19
14;5;42.46
14;6;93.97
14;7;31.66
14;8;70.84
14;9;7.82
14;10;78.75
14;11;4.69
14;12;86.41
14;13;65.48
14;16;5.80
15;9;79.45
15;16;12.76
15;17;7.79
15;18;21.73
15;19;89.28
15;20;26.82
15;21;57.38
15;22;12.06
15;24;44.61
15;26;71.38
15;29;97.70
16;11;73.63
16;14;5.80
16;15;12.76
16;17;67.02
16;18;77.92
16;19;8.40
16;20;42.24
16;21;64.57
16;22;53.83
16;23;70.21
16;26;71.44
16;27;63.35
17;15;7.79
17;16;67.02
17;18;67.79
17;19;30.65
17;20;70.82
17;21;81.99
17;22;58.89
17;23;56.14
17;24;19.43
17;29;30.01
18;0;85.82
18;15;21.73
18;16;77.92
18;17;67.79
18;20;48.38
18;21;55.78
18;22;2.66
18;24;16.58
18;26;37.64
18;27;72.72
19;15;89.28
19;16;8.40
19;17;30.65
19;20;50.13
19;21;82.13
19;22;56.80
19;23;84.93
19;24;79.73
19;25;19.87
19;26;84.96
19;27;67.97
20;15;26.82
20;16;42.24
20;17;70.82
20;18;48.38
20;19;50.13
20;23;5.40
20;29;25.15
21;10;48.82
21;12;69.23
21;15;57.38
21;16;64.57
21;17;81.99
21;18;55.78
21;19;82.13
21;24;42.83
22;6;84.25
22;8;16.97
22;15;12.06
22;16;53.83
22;17;58.89
22;18;2.66
22;19;56.80
22;24;23.08
22;27;51.37
22;28;34.66
22;29;27.29
23;16;70.21
23;17;56.14
23;19;84.93
23;20;5.40
23;25;7.24
23;26;24.37
23;27;23.03
23;28;94.41
23;29;35.31
24;15;44.61
24;17;19.43
24;18;16.58
24;19;79.73
24;21;42.83
24;22;23.08
24;25;32.11
24;26;37.43
24;27;78.19
25;19;19.87
25;23;7.24
25;24;32.11
25;27;21.20
25;28;13.45
25;29;83.78
26;15;71.38
26;16;71.44
26;18;37.64
26;19;84.96
26;23;24.37
26;24;37.43
27;2;27.29
27;4;92.31
27;16;63.35
27;18;72.72
27;19;67.97
27;22;51.37
27;23;23.03
27;24;78.19
27;25;21.20
27;28;34.25
28;22;34.66
28;23;94.41
28;25;13.45
28;27;34.25
28;29;1.45
29;3;34.52
29;7;33.56
29;13;34.93
29;15;97.70
29;17;30.01
29;20;25.15
29;22;27.29
29;23;35.31
29;25;83.78
29;28;1.45
