source;target;label
21;44;65.34
21;207;17.25
21;294;75.47
21;316;99.15
21;402;2.67
21;425;37.89
21;442;13.60
21;471;44.39
21;499;59.91
22;26;56.49
22;49;15.96
22;55;57.28
22;81;20.50
22;115;91.08
22;165;27.97
22;239;41.11
22;322;6.94
22;338;94.39
22;357;20.58
22;435;87.44
22;449;86.42
22;455;14.01
23;14;46.08
23;26;7.71
23;29;61.04
23;79;33.44
23;310;52.14
23;316;99.30
23;320;89.91
23;343;7.37
23;368;92.41
23;418;54.16
23;495;90.23
24;65;88.70
24;163;88.57
24;182;6.39
24;269;90.92
24;315;61.67
24;498;38.84
25;43;91.61
25;99;27.65
25;120;55.75
25;187;56.50
25;277;15.80
25;310;95.41
25;316;7.96
25;326;62.98
25;368;98.37
25;398;2.05
25;418;54.63
26;22;56.49
26;23;7.71
26;91;57.06
26;110;72.52
26;132;76.64
26;166;28.44
26;192;33.64
26;193;84.36
26;282;25.05
26;304;39.91
26;313;15.70
26;338;28.38
26;382;39.94
26;387;96.11
26;396;86.31
26;424;81.99
27;65;1.26
27;109;95.57
27;122;14.92
27;188;96.87
27;271;22.33
27;364;12.87
27;440;91.86
27;458;22.38
27;467;85.96
28;9;48.48
28;14;8.29
28;69;10.50
28;115;82.48
28;198;99.85
28;217;71.04
28;225;3.59
28;266;4.56
28;285;52.80
28;328;29.73
28;417;15.61
28;427;50.79
28;434;97.70
28;460;49.74
29;23;61.04
29;261;60.13
29;451;23.18
29;480;77.90
30;130;54.32
30;202;4.70
30;224;50.37
30;242;7.78
30;322;4.18
30;329;98.62
30;345;3.29
31;5;45.32
31;65;3.42
31;130;21.45
31;150;25.17
31;233;14.86
31;263;81.55
31;296;88.74
31;371;42.12
31;439;71.78
31;491;24.49
32;1;59.33
32;16;69.54
32;71;3.13
32;129;98.75
32;155;43.65
32;164;22.45
32;203;79.32
32;435;87.11
32;446;9.32
33;76;2.91
33;107;30.78
33;113;29.87
33;130;60.94
33;132;34.59
33;137;31.43
33;290;34.89
33;322;88.74
33;328;49.65
33;331;87.92
33;339;4.67
33;453;29.98
34;53;26.96
34;72;29.76
34;197;42.55
34;236;47.63
34;278;32.08
34;321;6.61
35;5;43.43
35;68;12.60
35;114;18.90
35;144;61.20
35;209;32.16
35;218;64.80
35;334;54.06
35;445;97.59
36;13;56.76
36;19;37.87
36;71;51.28
36;259;89.62
36;334;31.80
36;485;28.89
37;100;77.55
37;135;9.61
37;149;12.93
37;223;12.43
37;282;30.64
37;435;93.09
37;461;7.14
37;478;69.62
38;134;65.74
38;137;97.82
38;210;27.54
38;213;2.28
38;267;65.93
38;269;90.58
38;289;35.39
38;299;46.10
38;342;29.32
39;4;7.07
39;21;11.23
39;107;31.75
39;144;36.84
39;244;42.43
39;297;54.08
39;326;55.63
39;330;28.25
39;360;87.97
39;390;67.76
39;433;62.29
39;465;78.43
39;475;22.61
40;50;19.19
40;130;34.01
40;151;79.95
40;171;67.55
40;202;2.90
40;323;27.71
40;338;6.96
40;392;16.99
40;438;47.53
40;440;26.72
40;455;30.11
41;20;62.75
41;51;43.88
41;71;20.33
41;124;18.13
41;127;85.09
41;129;75.81
41;170;4.91
41;178;44.79
41;187;95.34
41;190;9.88
41;223;25.34
41;249;72.89
41;267;39.42
41;278;22.53
41;323;18.25
41;379;25.68
41;422;23.24
42;62;4.78
42;78;87.17
42;276;40.51
42;291;66.28
42;317;16.39
43;25;91.61
43;83;52.93
43;109;54.84
43;159;60.26
43;165;31.91
43;224;60.80
43;254;7.49
43;332;19.56
43;389;44.27
43;394;62.37
44;21;65.34
44;65;88.68
44;100;26.30
44;182;79.01
44;258;4.26
44;261;82.26
44;290;48.89
44;335;45.19
44;357;36.74
44;358;76.46
44;382;94.36
44;396;73.76
44;400;75.09
44;427;4.37
44;497;89.72
45;212;84.36
45;260;98.64
45;286;88.03
45;314;88.78
45;326;8.45
45;368;67.98
46;78;35.01
46;131;39.74
46;171;86.86
46;200;2.13
46;229;29.04
46;237;13.99
46;299;41.99
46;330;54.76
46;383;6.65
46;436;70.44
46;446;48.93
46;475;14.05
46;499;70.07
47;20;88.78
47;116;37.39
47;162;42.31
47;195;15.25
47;258;77.62
47;443;97.97
47;455;37.74
47;473;99.39
48;57;34.33
48;93;74.39
48;192;79.07
48;301;67.14
48;313;71.28
48;342;78.03
48;370;90.55
48;418;88.00
48;430;45.87
48;437;35.92
49;22;15.96
49;77;15.85
49;109;34.35
49;110;77.13
49;132;80.95
49;147;23.85
49;239;90.58
49;289;69.51
49;298;74.77
49;369;30.33
49;460;44.90
50;2;48.63
50;40;19.19
50;94;39.16
50;104;52.47
50;140;83.13
50;265;56.99
50;307;21.33
50;356;13.76
50;399;74.69
50;434;70.29
50;467;23.67
51;4;90.87
51;12;98.00
51;41;43.88
51;133;16.11
51;151;29.53
51;244;78.73
51;288;75.26
51;301;81.48
51;393;33.88
51;458;16.56
52;20;91.35
52;90;80.36
52;115;56.41
52;174;16.40
52;183;21.66
52;220;64.35
52;251;89.95
52;283;16.67
52;348;51.46
52;364;38.49
52;382;61.83
52;435;46.02
53;11;87.75
53;34;26.96
53;125;89.84
53;207;48.01
53;230;15.13
53;233;96.42
53;302;90.04
53;372;52.38
53;374;70.07
53;424;53.80
54;69;9.69
54;70;15.48
54;86;91.29
54;219;82.48
54;314;50.75
54;457;26.13
55;19;50.56
55;22;57.28
55;144;97.35
55;210;57.29
55;212;97.10
55;307;77.46
55;323;34.05
55;363;51.00
55;475;38.85
56;9;33.57
56;66;77.30
56;124;88.26
56;153;98.90
56;192;72.92
56;225;32.01
56;261;40.37
56;349;35.88
56;428;62.73
57;3;9.78
57;48;34.33
57;59;69.76
57;67;92.64
57;118;31.39
57;142;85.80
57;201;76.33
57;229;45.68
57;279;40.81
57;312;35.76
57;317;43.35
57;321;85.63
57;403;86.60
57;433;98.83
57;472;31.63
57;477;87.57
57;483;65.14
58;113;81.77
58;116;77.52
58;155;14.87
58;170;35.13
58;259;39.42
58;387;33.66
58;437;42.62
58;452;68.64
59;57;69.76
59;94;6.07
59;182;6.51
59;241;10.00
59;383;52.59
59;439;3.25
59;461;8.36
60;115;70.72
60;193;57.52
60;274;75.47
60;290;10.73
60;296;88.39
60;312;71.14
60;352;55.03
60;413;39.06
60;471;38.41
60;482;52.07
61;109;10.89
61;203;48.16
61;214;46.91
61;232;68.69
61;277;72.66
61;279;92.76
61;321;18.23
61;429;95.81
62;10;94.12
62;42;4.78
62;63;95.32
62;74;82.02
62;114;67.91
62;146;55.34
62;165;7.06
62;274;92.78
62;308;28.54
62;336;29.85
62;342;9.80
62;357;15.42
62;403;94.88
62;441;76.63
62;462;49.82
63;16;47.84
63;62;95.32
63;77;95.53
63;103;82.12
63;115;44.57
63;153;70.82
63;175;42.83
63;263;80.01
63;324;33.27
63;354;41.81
63;391;9.63
63;398;26.98
63;402;82.26
64;124;48.85
64;229;52.45
64;248;44.36
64;298;17.04
64;359;65.74
64;394;77.81
64;413;17.81
64;428;34.15
64;464;8.31
65;20;31.34
65;24;88.70
65;27;1.26
65;31;3.42
65;44;88.68
65;109;21.65
65;136;80.44
65;137;79.98
65;177;77.63
65;199;42.51
65;208;11.60
65;209;23.53
65;277;92.41
65;325;57.30
65;347;15.09
66;12;64.96
66;56;77.30
66;164;22.32
66;168;66.99
66;334;65.50
66;337;69.80
66;430;81.15
66;478;32.72
66;496;69.00
67;57;92.64
67;84;15.41
67;113;28.75
67;213;84.23
67;233;79.69
67;312;74.40
67;329;31.56
67;346;92.15
67;400;25.73
67;414;65.13
67;416;15.29
67;476;95.77
68;35;12.60
68;74;52.30
68;120;30.31
68;187;11.43
68;191;94.27
68;267;50.19
68;333;60.97
68;374;88.88
68;398;23.60
68;399;45.46
68;472;46.15
69;19;73.19
69;28;10.50
69;54;9.69
69;100;26.20
69;262;18.78
69;265;86.77
69;344;99.30
69;390;95.67
69;412;39.60
69;438;28.19
69;453;17.93
70;8;90.41
70;54;15.48
70;76;47.52
70;78;9.85
70;95;82.30
70;128;81.07
70;168;55.04
70;255;95.46
70;266;74.04
70;384;94.86
70;422;4.82
70;430;33.22
71;10;63.26
71;32;3.13
71;36;51.28
71;41;20.33
71;126;41.97
71;133;43.76
71;246;47.68
71;387;78.29
71;393;50.58
72;34;29.76
72;102;13.20
72;118;55.02
72;126;38.82
72;344;70.50
72;395;66.94
72;460;16.60
73;0;16.12
73;107;99.77
73;179;58.69
73;284;58.20
73;299;71.31
73;304;67.42
73;316;61.71
73;332;66.39
73;368;31.60
73;486;42.38
74;20;2.44
74;62;82.02
74;68;52.30
74;81;90.09
74;273;42.08
74;288;48.70
74;299;18.31
74;337;79.04
74;432;43.50
75;86;5.19
75;142;11.71
75;213;11.89
75;389;86.17
75;401;58.26
75;435;93.93
75;448;64.56
75;452;83.35
75;477;75.40
76;4;6.60
76;15;24.80
76;33;2.91
76;70;47.52
76;283;28.64
76;287;18.04
76;353;2.92
76;360;80.61
76;402;72.48
76;446;17.12
76;450;41.04
76;463;69.60
77;9;91.80
77;49;15.85
77;63;95.53
77;132;53.82
77;192;59.86
77;200;9.27
77;225;3.62
77;303;19.20
77;364;72.23
77;375;71.34
77;442;11.35
77;445;22.10
78;42;87.17
78;46;35.01
78;70;9.85
78;81;5.86
78;95;53.12
78;120;10.31
78;311;25.76
78;381;93.92
78;437;35.81
78;492;76.42
79;23;33.44
79;99;31.49
79;123;91.10
79;319;77.26
79;487;94.50
80;158;53.98
80;163;67.55
80;181;55.07
80;235;36.25
80;240;92.77
80;250;8.75
80;262;75.97
80;298;21.74
80;344;84.10
80;359;51.87
80;444;99.80
80;455;66.36
81;22;20.50
81;74;90.09
81;78;5.86
81;120;64.99
81;175;97.11
81;186;93.65
81;227;83.92
81;381;58.72
81;460;55.91
82;262;32.45
82;278;81.33
82;336;75.57
82;359;44.10
82;383;52.48
82;396;36.41
82;407;31.79
82;413;56.63
82;474;99.16
83;7;20.29
83;20;10.83
83;43;52.93
83;188;96.39
83;207;5.35
83;216;37.14
83;230;1.90
83;251;29.27
83;258;16.83
83;310;95.35
83;370;25.43
83;409;34.38
84;67;15.41
84;132;31.23
84;166;42.96
84;167;21.24
84;174;89.35
84;207;34.52
84;221;83.16
84;264;20.54
84;304;99.25
84;357;95.22
84;362;28.79
84;456;52.78
85;129;71.96
85;170;2.41
85;202;77.61
85;231;59.81
85;441;25.10
86;54;91.29
86;75;5.19
86;141;86.63
86;152;98.97
86;154;16.59
86;193;69.89
86;210;68.82
86;224;16.51
86;242;49.78
86;275;74.27
86;335;37.21
86;347;5.45
86;390;45.12
86;482;65.80
87;201;73.77
87;205;84.66
87;216;61.84
87;269;60.47
87;352;11.57
87;373;61.51
87;425;15.59
88;17;27.02
88;148;86.32
88;216;49.17
88;237;70.40
88;241;87.20
88;352;52.47
88;354;1.38
88;433;90.39
89;116;64.91
89;231;80.19
89;266;49.05
89;268;56.23
89;271;80.68
89;272;20.55
89;304;22.66
89;318;70.23
89;322;87.04
89;388;76.70
89;416;41.99
89;475;6.44
90;6;49.22
90;52;80.36
90;132;19.08
90;137;47.48
90;163;22.96
90;245;76.79
90;366;10.23
90;394;6.35
90;449;25.03
90;460;5.96
91;26;57.06
91;93;92.95
91;167;71.09
91;169;76.30
91;251;96.85
91;313;5.11
91;461;30.66
91;478;33.66
91;495;35.25
92;14;54.56
92;94;19.59
92;204;29.60
92;210;17.77
92;271;9.52
92;348;15.15
92;402;49.37
92;449;35.06
92;452;26.31
92;488;2.01
93;48;74.39
93;91;92.95
93;119;81.49
93;133;77.38
93;149;66.58
93;318;23.60
93;356;73.92
93;414;72.05
93;434;71.95
94;50;39.16
94;59;6.07
94;92;19.59
94;112;64.78
94;182;13.01
94;229;96.17
94;245;43.79
94;296;36.34
94;372;17.16
94;392;15.46
94;465;37.70
94;481;70.48
95;70;82.30
95;78;53.12
95;144;68.46
95;181;20.16
95;262;47.38
95;294;71.28
95;305;56.19
95;370;37.17
95;398;17.92
95;483;19.58
96;164;8.97
96;186;64.06
96;251;60.97
96;364;79.11
96;473;73.92
96;486;49.19
97;135;82.82
97;266;89.17
97;283;99.44
97;345;49.50
97;354;97.51
97;423;64.35
97;466;25.94
97;494;24.79
98;5;13.16
98;18;10.55
98;141;10.58
98;224;94.03
98;263;43.16
98;388;48.41
98;428;20.46
98;444;70.77
99;25;27.65
99;79;31.49
99;296;69.56
99;430;73.09
99;441;89.46
99;461;33.68
100;11;97.26
100;37;77.55
100;44;26.30
100;69;26.20
100;157;14.82
100;171;41.81
100;244;25.09
100;280;45.44
100;306;5.24
100;423;58.95
101;113;57.41
101;258;2.78
101;275;29.46
101;352;96.53
101;389;76.82
101;456;74.42
101;468;7.19
102;72;13.20
102;234;77.85
102;250;59.66
102;440;63.12
103;11;21.62
103;13;16.69
103;63;82.12
103;133;75.86
103;290;31.38
103;413;70.95
103;446;39.79
104;50;52.47
104;117;62.96
104;214;36.05
104;315;7.45
104;332;54.13
104;338;92.11
105;10;53.99
105;15;79.47
105;114;20.87
105;183;82.18
105;320;58.58
105;391;93.35
105;416;1.48
105;452;68.17
105;479;67.63
105;494;33.59
106;107;1.55
106;109;72.59
106;131;50.26
106;227;21.28
106;305;40.85
106;352;68.95
106;423;70.90
106;489;25.02
107;10;90.60
107;33;30.78
107;39;31.75
107;73;99.77
107;106;1.55
107;174;84.29
107;179;29.21
107;190;49.60
107;213;34.06
107;272;52.92
107;284;1.10
107;291;88.93
107;450;41.41
108;20;51.43
108;133;95.81
108;163;60.00
108;253;21.61
108;277;15.89
108;325;22.52
108;328;47.09
108;432;32.04
109;27;95.57
109;43;54.84
109;49;34.35
109;61;10.89
109;65;21.65
109;106;72.59
109;124;76.68
109;140;1.49
109;156;87.33
109;215;13.40
109;249;19.14
109;382;91.06
109;390;50.03
109;394;90.21
109;398;26.69
109;425;89.07
109;434;58.42
109;445;56.46
109;463;4.04
109;484;63.25
110;26;72.52
110;49;77.13
110;118;57.21
110;146;90.81
110;170;38.18
110;188;51.92
110;383;39.26
110;389;23.59
110;416;78.02
110;439;68.06
110;457;14.44
111;157;10.63
111;275;40.48
111;309;84.62
111;343;80.38
111;480;14.50
111;492;5.96
112;94;64.78
112;136;17.05
112;158;36.91
112;304;53.68
112;327;56.83
112;346;1.96
112;442;59.26
113;33;29.87
113;58;81.77
113;67;28.75
113;101;57.41
113;140;66.03
113;215;14.02
113;227;74.67
113;243;53.34
113;247;51.81
113;456;43.12
113;468;68.39
114;35;18.90
114;62;67.91
114;105;20.87
114;197;91.38
114;209;36.18
114;276;93.19
114;297;18.75
114;328;66.58
114;347;53.93
115;22;91.08
115;28;82.48
115;52;56.41
115;60;70.72
115;63;44.57
115;134;50.25
115;198;39.05
115;271;53.03
115;298;12.00
115;304;48.43
115;372;80.85
115;388;78.70
115;418;15.68
115;460;79.88
115;475;90.72
115;493;21.95
116;1;55.96
116;47;37.39
116;58;77.52
116;89;64.91
116;134;40.83
116;147;54.85
116;255;12.50
116;326;46.14
116;349;99.31
116;455;22.22
116;476;25.74
117;104;62.96
117;282;7.78
117;284;95.84
117;320;16.40
117;363;26.36
117;364;59.71
117;375;23.24
117;391;26.03
117;413;42.34
117;437;32.99
117;444;86.67
117;445;87.96
117;454;12.69
117;460;52.76
117;462;19.57
118;57;31.39
118;72;55.02
118;110;57.21
118;132;24.32
118;146;32.35
118;269;61.45
118;279;99.93
118;295;96.39
118;357;22.94
118;380;7.21
118;390;30.22
118;406;21.64
118;470;38.51
119;93;81.49
119;251;55.73
119;254;18.78
119;331;69.73
119;350;91.79
119;421;46.07
119;472;95.80
120;25;55.75
120;68;30.31
120;78;10.31
120;81;64.99
120;175;56.25
120;176;35.88
120;196;86.88
120;213;19.15
120;407;14.91
120;420;38.24
120;426;9.02
120;459;77.35
120;461;51.75
120;479;75.91
121;153;71.58
121;173;69.85
121;266;99.79
121;344;77.16
121;428;3.67
121;432;71.54
122;2;48.92
122;9;30.88
122;27;14.92
122;145;2.13
122;210;86.89
122;213;14.22
122;360;13.44
122;376;10.00
122;399;61.27
122;438;49.12
122;477;48.63
122;483;94.32
123;10;46.42
123;79;91.10
123;163;44.29
123;176;58.69
123;242;58.84
123;274;54.38
123;337;78.23
123;413;65.85
123;484;90.90
123;494;21.12
124;41;18.13
124;56;88.26
124;64;48.85
124;109;76.68
124;134;36.06
124;153;50.00
124;241;1.36
124;255;7.66
124;304;71.39
124;327;49.87
124;410;25.58
125;53;89.84
125;206;52.69
125;249;24.67
125;259;14.69
125;298;89.04
125;303;47.11
125;340;42.95
125;482;96.13
126;71;41.97
126;72;38.82
126;131;88.17
126;154;97.97
126;198;5.24
126;205;50.28
126;209;2.43
126;352;82.22
126;359;15.51
126;416;3.90
126;429;42.36
126;441;95.09
126;476;8.07
126;478;40.44
126;481;48.81
127;41;85.09
127;133;95.09
127;185;22.88
127;205;45.55
127;243;46.05
127;287;43.97
127;356;85.74
127;398;83.26
127;411;76.57
128;4;2.30
128;16;73.81
128;70;81.07
128;172;4.52
128;191;5.90
128;232;74.60
128;250;36.64
128;261;34.20
128;268;93.54
128;295;53.85
128;314;98.87
128;425;12.55
128;459;69.68
128;483;36.66
128;498;32.23
129;8;36.09
129;32;98.75
129;41;75.81
129;85;71.96
129;150;1.61
129;197;65.47
129;218;71.17
129;237;95.38
129;251;31.32
129;276;72.45
129;359;99.55
129;366;39.33
130;18;15.67
130;30;54.32
130;31;21.45
130;33;60.94
130;40;34.01
130;137;95.09
130;138;78.40
130;365;52.40
130;371;98.15
131;46;39.74
131;106;50.26
131;126;88.17
131;136;77.34
131;143;44.40
131;151;3.98
131;159;96.48
131;170;11.08
131;226;95.38
131;235;84.48
131;258;93.41
131;262;81.20
131;266;14.32
131;272;47.23
131;295;44.67
131;346;85.09
131;411;56.69
131;489;74.29
132;3;26.96
132;4;15.68
132;26;76.64
132;33;34.59
132;49;80.95
132;77;53.82
132;84;31.23
132;90;19.08
132;118;24.32
132;162;28.12
132;182;37.57
132;267;5.43
132;312;14.91
132;460;53.01
132;492;25.46
132;495;54.33
133;51;16.11
133;71;43.76
133;93;77.38
133;103;75.86
133;108;95.81
133;127;95.09
133;163;66.10
133;189;17.12
133;234;19.75
133;334;20.28
134;38;65.74
134;115;50.25
134;116;40.83
134;124;36.06
134;278;3.44
134;293;20.14
134;383;87.65
134;449;58.94
135;37;9.61
135;97;82.82
135;186;85.36
135;232;90.17
135;255;32.55
135;307;77.13
135;386;13.74
135;485;9.31
136;65;80.44
136;112;17.05
136;131;77.34
136;164;21.47
136;179;55.47
136;256;93.62
136;291;21.65
136;326;52.27
136;434;65.28
136;435;45.22
136;470;27.75
136;481;92.46
137;33;31.43
137;38;97.82
137;65;79.98
137;90;47.48
137;130;95.09
137;260;72.72
137;337;54.68
137;475;60.63
138;130;78.40
138;249;33.26
138;356;25.16
138;400;27.04
138;470;50.85
138;474;1.85
138;485;98.16
139;145;25.59
139;171;76.19
139;200;84.08
139;237;61.34
139;279;43.61
139;334;88.97
139;392;3.28
140;50;83.13
140;109;1.49
140;113;66.03
140;206;95.44
140;260;86.33
140;262;67.90
140;299;12.38
140;313;2.23
140;328;24.93
140;379;33.81
140;411;89.53
141;86;86.63
141;98;10.58
141;171;42.65
141;176;49.26
141;198;77.78
141;220;94.53
141;300;77.29
141;419;82.39
141;434;47.78
141;449;36.30
141;472;74.00
141;479;13.55
142;57;85.80
142;75;11.71
142;313;61.63
142;335;96.94
142;366;54.70
142;372;37.87
143;131;44.40
143;262;88.07
143;450;10.73
143;492;85.18
144;2;78.88
144;35;61.20
144;39;36.84
144;55;97.35
144;95;68.46
144;193;9.56
144;229;64.10
144;261;75.16
144;264;78.30
144;283;70.60
144;304;87.63
144;356;55.44
144;359;85.71
144;400;82.74
144;411;32.97
144;430;47.72
144;443;64.88
144;495;58.22
145;122;2.13
145;139;25.59
145;177;54.71
145;202;22.64
145;214;37.60
145;381;64.23
145;436;26.64
145;442;38.59
145;476;1.00
146;12;17.21
146;62;55.34
146;110;90.81
146;118;32.35
146;169;50.30
146;242;9.33
146;262;41.96
146;469;40.84
147;2;94.55
147;49;23.85
147;116;54.85
147;159;16.88
147;170;37.20
147;252;59.23
147;253;40.49
147;298;22.17
147;338;14.87
147;344;87.89
147;365;86.45
148;7;30.73
148;13;83.24
148;18;56.39
148;88;86.32
148;168;75.69
148;170;8.20
148;210;93.65
148;257;65.47
148;261;72.85
148;263;23.63
148;274;4.18
148;287;36.84
148;316;1.79
148;382;58.79
148;417;14.31
148;433;89.78
148;495;96.10
149;37;12.93
149;93;66.58
149;182;48.91
149;196;85.07
149;411;12.47
149;444;83.72
149;462;54.99
149;481;61.81
150;10;13.05
150;31;25.17
150;129;1.61
150;153;99.36
150;167;83.93
150;281;94.45
150;282;76.91
150;371;46.51
150;455;90.28
151;40;79.95
151;51;29.53
151;131;3.98
151;152;79.07
151;220;25.92
151;271;61.26
151;304;94.72
151;322;47.99
151;338;41.51
151;345;91.37
151;359;75.12
151;458;12.12
151;466;54.21
151;488;94.41
152;0;38.75
152;86;98.97
152;151;79.07
152;224;92.28
152;241;67.21
152;258;19.85
152;260;68.98
152;347;48.67
152;416;6.87
152;447;5.95
153;15;97.65
153;56;98.90
153;63;70.82
153;121;71.58
153;124;50.00
153;150;99.36
153;238;64.20
153;369;11.18
153;392;6.67
153;415;76.04
153;427;68.25
153;465;78.35
153;474;62.29
153;480;22.92
153;497;93.11
154;0;11.70
154;5;27.56
154;86;16.59
154;126;97.97
154;155;97.49
154;156;78.44
154;161;8.11
154;356;93.35
154;424;67.70
154;426;27.38
154;459;4.34
155;32;43.65
155;58;14.87
155;154;97.49
155;186;6.41
155;190;75.95
155;217;39.06
155;228;43.26
155;280;96.41
155;320;37.14
155;341;13.01
155;363;6.14
155;464;40.86
156;109;87.33
156;154;78.44
156;197;17.99
156;211;75.70
156;227;55.60
156;243;69.65
156;275;21.94
156;348;5.85
156;352;57.03
156;357;60.56
156;393;63.74
156;458;62.51
156;464;47.29
157;100;14.82
157;111;10.63
157;187;62.04
157;423;24.58
157;498;13.89
158;80;53.98
158;112;36.91
158;181;27.94
158;189;87.17
158;256;12.86
158;284;45.39
158;303;66.39
158;331;76.77
158;450;2.98
158;487;29.54
159;43;60.26
159;131;96.48
159;147;16.88
159;167;16.41
159;224;28.02
159;285;74.70
159;353;75.24
159;374;39.09
159;443;21.23
160;168;60.79
160;273;17.68
160;300;16.12
160;305;76.99
160;314;15.44
160;368;86.61
160;418;68.95
160;431;35.11
160;436;39.78
160;438;61.81
160;449;3.69
160;460;69.58
161;154;8.11
161;242;66.80
161;243;59.39
161;301;89.36
161;327;28.31
161;393;41.48
162;20;44.91
162;47;42.31
162;132;28.12
162;181;24.67
162;189;80.97
162;197;75.63
162;253;49.84
162;282;24.69
162;296;22.16
162;356;22.23
162;416;85.04
162;435;97.13
162;490;68.22
163;24;88.57
163;80;67.55
163;90;22.96
163;108;60.00
163;123;44.29
163;133;66.10
163;208;27.16
163;259;2.18
163;277;30.46
163;319;39.57
163;394;10.43
163;424;55.11
164;2;79.08
164;7;16.71
164;32;22.45
164;66;22.32
164;96;8.97
164;136;21.47
164;229;73.95
164;292;81.51
164;296;37.33
164;381;28.51
164;421;77.81
164;489;29.23
165;2;47.38
165;7;2.71
165;22;27.97
165;43;31.91
165;62;7.06
165;170;45.47
165;289;45.26
165;393;13.07
165;404;70.53
166;26;28.44
166;84;42.96
166;193;64.05
166;227;45.86
166;238;25.96
166;243;54.92
166;251;91.13
166;290;34.66
166;320;68.95
166;337;39.19
166;377;94.57
166;463;33.35
166;474;11.92
167;84;21.24
167;91;71.09
167;150;83.93
167;159;16.41
167;199;44.22
167;204;65.96
167;209;70.92
167;219;27.95
167;299;38.44
167;316;15.25
167;336;99.47
167;341;22.20
167;380;59.65
167;434;87.89
167;438;23.19
167;450;19.35
167;483;71.80
168;66;66.99
168;70;55.04
168;148;75.69
168;160;60.79
168;189;93.41
168;230;20.89
168;307;64.45
168;322;51.80
168;372;24.16
168;381;54.62
168;405;47.19
168;454;16.62
168;458;26.17
169;91;76.30
169;146;50.30
169;208;31.27
169;218;48.07
169;276;16.60
169;294;65.18
169;369;14.50
169;388;1.46
169;392;84.01
169;439;83.18
169;452;38.28
169;461;12.43
169;466;13.81
169;472;41.02
169;487;90.16
