source;target;label
295;259;5.71
296;253;23.59
297;133;63.30
297;50;30.72
297;43;1.37
298;148;67.58
298;178;53.34
299;196;67.07
300;452;43.80
300;110;12.03
301;133;61.87
302;389;43.48
302;60;12.10
303;166;62.75
304;430;44.58
305;251;23.95
305;312;4.78
306;310;42.66
306;158;26.15
307;118;86.60
307;44;48.15
307;70;37.64
307;160;32.84
308;202;77.91
308;412;24.39
309;188;46.67
310;306;42.66
311;94;80.71
311;277;56.40
312;285;16.82
312;305;4.78
314;318;7.66
315;270;18.02
315;400;15.23
316;71;26.21
317;380;47.35
317;41;33.93
317;31;15.81
317;343;6.01
318;78;49.49
318;370;35.84
318;171;18.00
318;314;7.66
319;166;42.08
319;220;22.74
320;423;48.10
320;21;20.93
321;402;47.34
321;99;35.03
322;122;24.92
322;350;12.43
323;329;1.62
324;117;13.18
325;445;56.23
326;146;25.20
326;336;16.65
326;492;1.72
327;79;77.56
328;217;42.89
329;281;51.31
329;83;40.32
329;323;1.62
330;488;38.46
330;205;6.01
331;183;44.74
331;492;7.77
332;410;59.55
333;245;50.97
333;382;42.88
333;463;31.53
334;491;44.59
334;90;33.56
334;157;4.96
335;221;51.13
336;190;35.93
336;256;32.60
336;326;16.65
337;105;27.33
337;456;19.97
337;378;19.59
338;232;51.97
339;31;49.94
340;293;42.50
341;272;69.88
341;114;60.75
343;478;54.88
343;250;50.44
343;317;6.01
344;386;88.76
344;88;57.69
345;145;53.64
345;223;47.51
345;483;28.16
346;217;71.63
346;440;9.59
347;201;51.63
349;1;16.08
349;116;14.22
350;12;14.44
350;322;12.43
351;274;45.83
351;457;17.78
352;497;93.59
352;66;7.65
353;162;17.15
354;290;61.43
354;375;8.66
355;399;42.36
356;286;7.60
356;463;3.93
357;478;52.84
358;453;30.59
359;225;77.51
360;278;30.10
360;150;8.90
361;390;48.53
361;38;40.24
362;421;76.51
362;429;64.47
362;460;6.04
363;203;57.36
364;381;26.48
364;257;14.87
364;274;8.89
365;270;43.44
365;124;26.08
366;237;20.19
367;395;78.02
368;177;30.80
368;260;25.05
368;390;7.60
370;104;55.46
370;16;49.89
370;318;35.84
372;493;50.66
372;490;38.03
372;227;21.13
373;259;39.78
374;108;42.73
374;459;6.80
375;139;43.26
375;354;8.66
376;72;48.35
376;196;38.45
376;459;19.86
376;59;3.84
377;429;97.61
378;337;19.59
380;143;91.95
380;317;47.35
381;73;87.43
381;364;26.48
382;333;42.88
383;262;64.06
384;181;73.95
385;413;42.98
385;393;4.07
386;344;88.76
386;120;3.51
387;420;86.94
388;191;27.56
388;489;5.32
389;302;43.48
389;495;8.85
390;103;49.66
390;361;48.53
390;204;47.40
390;140;29.13
390;141;26.35
390;368;7.60
391;453;24.73
391;81;5.48
392;12;66.43
393;42;48.21
393;35;16.03
393;385;4.07
394;31;55.69
395;367;78.02
395;124;34.47
395;107;15.21
396;420;18.32
396;14;5.31
397;460;67.32
398;121;55.84
399;355;42.36
399;282;5.73
400;137;55.26
400;315;15.23
401;186;87.20
402;460;50.67
402;321;47.34
403;15;49.18
403;432;23.60
404;8;47.71
404;498;39.11
404;158;9.57
405;63;63.79
405;115;58.13
405;191;4.11
407;195;63.09
407;3;34.23
408;291;54.95
408;476;37.69
408;166;25.76
409;217;37.73
409;439;32.82
410;332;59.55
410;133;28.75
411;420;53.92
411;189;25.27
412;308;24.39
412;457;4.57
413;26;75.59
413;270;45.63
413;385;42.98
413;164;23.95
414;44;83.60
415;431;35.39
416;456;95.70
417;499;42.59
418;178;46.06
418;262;1.45
419;29;5.78
420;387;86.94
420;411;53.92
420;128;31.12
420;280;24.16
420;396;18.32
420;238;1.59
421;362;76.51
422;177;14.58
423;320;48.10
424;495;71.91
425;288;47.69
425;488;22.55
425;254;10.60
426;166;53.11
427;453;22.03
427;251;11.13
429;377;97.61
429;494;69.76
429;362;64.47
429;154;21.43
430;304;44.58
431;248;70.57
431;155;69.23
431;415;35.39
431;239;32.49
431;265;23.67
432;403;23.60
432;68;21.65
432;492;13.00
433;166;70.99
434;27;64.87
435;242;26.97
435;52;24.24
436;158;60.06
437;276;68.17
438;247;33.66
439;409;32.82
440;478;42.23
440;48;12.39
440;346;9.59
442;137;38.80
443;128;60.84
444;246;7.27
445;325;56.23
445;459;10.64
446;460;39.48
446;281;10.36
447;234;65.33
448;87;33.72
450;286;41.83
450;276;28.81
450;136;21.31
450;167;6.77
451;268;30.02
452;300;43.80
452;486;31.85
452;158;24.60
453;69;38.72
453;140;31.03
453;358;30.59
453;391;24.73
453;427;22.03
454;116;43.28
454;102;33.94
454;174;17.95
454;106;8.02
454;214;2.78
455;159;64.12
455;84;49.98
455;119;26.95
456;416;95.70
456;337;19.97
456;458;16.65
457;351;17.78
457;412;4.57
458;456;16.65
459;194;40.66
459;376;19.86
459;20;11.33
459;445;10.64
459;374;6.80
460;267;89.30
460;397;67.32
460;402;50.67
460;446;39.48
460;362;6.04
461;125;14.31
462;6;41.81
463;333;31.53
463;356;3.93
464;472;17.48
465;292;94.88
465;132;5.02
466;22;45.74
466;102;22.98
467;195;64.82
467;60;21.55
467;498;3.40
468;173;14.38
469;179;90.98
469;218;59.20
470;5;13.58
470;481;12.52
471;86;38.89
472;135;38.60
472;464;17.48
472;170;5.46
473;248;88.45
474;150;19.16
475;168;16.89
476;408;37.69
477;29;49.00
477;60;21.68
477;19;14.49
478;343;54.88
478;357;52.84
478;233;45.02
478;440;42.23
481;247;61.27
481;130;47.02
481;470;12.52
482;142;38.04
482;268;34.88
483;133;49.05
483;147;35.34
483;345;28.16
483;164;3.14
484;142;18.71
485;186;19.09
486;179;31.59
486;452;31.85
486;12;5.31
487;198;81.96
487;67;34.56
487;237;17.44
488;330;38.46
488;425;22.55
489;388;5.32
490;372;38.03
490;82;32.33
491;229;49.22
491;334;44.59
492;432;13.00
492;331;7.77
492;326;1.72
493;372;50.66
494;429;69.76
495;424;71.91
495;4;68.67
495;389;8.85
496;284;96.46
496;76;45.61
497;352;93.59
498;11;96.38
498;404;39.11
498;467;3.40
499;417;42.59
