source;target;label
140;254;3.67
140;61;1.87
141;77;1.90
142;280;11.59
142;344;4.35
143;45;1.72
144;325;2.74
144;362;2.29
144;464;2.05
144;409;1.79
145;310;5.50
145;311;3.26
145;139;2.50
145;457;1.28
146;398;6.78
146;439;1.76
147;119;4.39
147;311;3.46
148;87;2.22
148;262;2.14
148;391;2.22
149;433;3.93
149;355;2.67
150;385;7.13
150;339;5.67
151;342;3.64
152;94;4.32
152;126;4.58
152;35;2.27
153;165;8.21
153;195;3.42
153;51;1.28
154;0;2.06
154;106;1.49
154;278;1.01
154;413;1.16
155;245;1.37
155;489;1.12
156;103;5.70
156;247;4.33
157;220;1.80
158;229;2.27
158;313;2.30
158;454;2.96
158;78;1.90
159;441;6.53
159;233;1.75
160;170;2.97
161;387;4.46
161;286;2.47
162;6;2.14
162;125;2.68
162;271;2.06
162;57;1.19
162;346;1.15
163;128;1.86
164;337;5.80
165;153;8.21
166;206;2.12
166;394;1.23
167;350;2.22
168;26;4.61
168;322;2.02
168;99;1.11
168;301;1.93
169;276;5.62
170;335;3.44
170;160;2.97
170;37;1.15
171;116;2.55
172;374;4.18
172;16;1.39
173;466;3.27
174;406;3.43
175;492;4.94
176;377;3.59
176;53;1.92
177;35;3.12
177;121;1.76
177;438;1.70
178;18;2.74
178;66;2.22
178;378;2.54
178;491;1.84
179;458;7.67
180;108;1.89
181;58;2.80
181;197;1.33
182;320;4.79
182;317;3.56
182;77;2.21
182;368;1.05
183;494;6.81
184;1;5.24
184;475;2.36
185;218;4.25
185;230;3.14
185;127;2.33
185;209;1.94
186;48;2.79
186;391;2.10
187;273;2.51
187;43;1.08
188;463;4.50
189;356;2.91
189;480;2.27
189;30;1.15
189;109;1.12
189;268;1.00
190;308;6.86
190;352;2.57
191;267;3.18
192;450;6.06
193;264;4.79
193;385;2.72
194;402;5.35
194;488;2.62
194;79;1.64
194;467;1.41
195;153;3.42
195;396;3.75
195;217;2.76
195;338;2.72
196;216;5.84
196;129;1.38
197;107;3.04
197;98;2.50
197;181;1.33
198;206;2.33
198;130;1.26
199;217;6.04
200;18;2.84
201;18;3.51
202;221;4.83
202;427;3.13
202;317;2.57
203;253;3.65
204;232;12.43
205;8;4.67
205;470;1.45
206;220;3.09
206;166;2.12
206;198;2.33
207;486;5.81
207;105;2.84
207;244;2.25
208;67;3.36
208;14;2.01
208;365;1.99
209;314;2.65
209;185;1.94
209;279;1.40
210;357;1.44
210;486;1.73
211;453;4.99
212;392;3.47
212;292;1.73
213;326;2.76
214;456;4.42
214;336;3.39
214;397;3.99
215;482;5.71
216;196;5.84
217;199;6.04
217;136;3.39
217;351;4.00
217;195;2.76
217;250;1.81
218;185;4.25
218;91;3.40
219;447;1.43
220;206;3.09
220;368;2.84
220;157;1.80
221;202;4.83
222;471;4.52
223;270;2.04
223;494;1.85
224;337;3.70
224;93;1.28
224;463;1.23
225;134;5.13
225;383;1.20
226;74;3.30
226;379;3.35
226;24;2.33
226;276;2.60
226;110;1.66
227;354;10.73
228;139;2.57
229;158;2.27
229;420;1.15
230;315;5.27
230;185;3.14
230;274;3.41
231;324;2.53
231;333;1.49
231;372;1.50
232;204;12.43
232;248;5.28
232;138;3.27
232;412;3.19
232;256;2.19
233;390;7.84
233;159;1.75
234;491;3.20
235;60;3.28
235;321;1.34
236;483;5.45
236;117;3.46
237;327;7.61
237;113;2.01
238;436;6.03
238;9;1.77
239;459;9.28
240;448;11.66
241;67;6.24
242;480;1.88
243;453;2.96
244;447;3.93
244;207;2.25
245;73;2.79
245;81;2.99
245;155;1.37
246;277;5.44
247;156;4.33
247;256;4.94
248;398;6.77
248;232;5.28
249;429;1.44
250;217;1.81
251;460;9.05
252;312;5.15
252;38;1.65
253;404;4.57
253;203;3.65
253;352;3.03
253;384;3.19
253;475;1.36
253;480;1.57
254;140;3.67
254;431;2.90
255;93;1.83
255;453;1.31
256;247;4.94
256;104;2.76
256;232;2.19
256;460;2.57
256;305;1.30
257;102;2.84
258;35;4.71
259;88;4.82
259;49;2.52
259;112;2.40
260;334;3.67
261;99;2.71
262;148;2.14
263;54;3.59
264;193;4.79
264;446;1.83
264;460;1.74
265;493;1.12
266;458;5.61
267;288;7.52
267;191;3.18
267;424;2.02
268;189;1.00
269;25;2.42
269;111;2.50
270;495;5.04
270;223;2.04
271;4;7.81
271;162;2.06
271;414;2.26
272;445;2.22
273;187;2.51
273;354;2.60
274;230;3.41
275;482;6.28
276;169;5.62
276;330;3.65
276;226;2.60
276;61;1.04
276;377;1.19
277;246;5.44
277;393;3.45
278;95;5.82
278;395;5.21
278;61;3.16
278;407;3.64
278;154;1.01
279;325;3.73
279;319;2.04
279;209;1.40
280;142;11.59
281;28;3.12
282;5;1.95
283;49;3.17
283;364;2.75
284;388;3.74
284;373;1.17
285;79;3.32
285;10;2.23
286;341;3.95
286;161;2.47
287;347;1.27
288;267;7.52
289;372;5.12
290;397;9.67
291;427;2.21
292;494;3.96
292;212;1.73
292;324;1.60
293;36;3.86
293;108;3.14
293;497;3.67
294;485;3.80
295;367;1.49
296;330;3.28
296;493;2.92
297;497;2.79
298;56;6.69
298;496;4.28
298;137;1.91
299;97;16.69
300;128;5.25
301;168;1.93
302;323;2.60
303;114;9.26
304;326;4.60
305;46;1.01
305;256;1.30
306;396;3.92
307;88;3.71
308;190;6.86
309;484;4.72
310;145;5.50
311;145;3.26
311;147;3.46
312;252;5.15
313;158;2.30
314;65;5.97
314;410;4.86
314;209;2.65
315;230;5.27
316;359;3.57
316;350;1.99
317;182;3.56
317;202;2.57
318;419;1.16
319;279;2.04
320;182;4.79
320;355;2.01
321;38;3.93
321;235;1.34
322;406;5.06
322;168;2.02
323;17;2.73
323;302;2.60
324;231;2.53
324;17;1.05
324;292;1.60
325;279;3.73
325;144;2.74
325;471;2.51
326;304;4.60
326;115;3.60
326;213;2.76
327;237;7.61
327;101;2.32
328;357;2.62
328;403;1.38
329;86;3.76
329;488;2.67
329;96;1.20
329;388;1.35
330;276;3.65
330;296;3.28
330;401;2.89
330;105;2.00
331;47;3.18
332;456;1.76
333;231;1.49
334;33;6.18
334;44;3.53
334;61;3.96
334;260;3.67
335;170;3.44
336;97;3.05
336;214;3.39
337;164;5.80
337;224;3.70
337;63;1.49
338;195;2.72
338;39;1.38
339;150;5.67
340;0;5.87
341;101;3.73
341;286;3.95
341;122;1.75
342;5;3.55
342;151;3.64
342;409;1.70
343;58;2.18
344;142;4.35
344;453;2.74
345;367;5.84
346;409;2.21
346;162;1.15
347;40;2.96
347;287;1.27
347;479;1.82
348;411;5.16
349;421;9.85
350;167;2.22
350;59;1.09
350;316;1.99
350;453;1.96
351;45;3.62
351;217;4.00
352;253;3.03
352;190;2.57
352;416;2.95
352;129;1.73
353;484;1.72
354;227;10.73
354;457;3.14
354;273;2.60
354;381;2.27
355;149;2.67
355;320;2.01
356;189;2.91
357;328;2.62
357;210;1.44
358;453;2.99
358;58;1.76
359;316;3.57
360;49;8.50
361;434;3.51
362;144;2.29
363;476;3.26
363;482;2.32
364;283;2.75
364;37;1.70
365;444;2.18
365;208;1.99
366;6;1.03
367;345;5.84
367;384;4.12
367;295;1.49
368;220;2.84
368;182;1.05
369;30;3.05
370;375;4.44
371;481;4.81
372;289;5.12
372;231;1.50
373;284;1.17
374;172;4.18
374;482;4.23
374;445;3.34
375;370;4.44
375;13;3.11
375;44;3.48
376;419;9.77
376;426;4.75
377;79;3.30
377;176;3.59
377;276;1.19
378;178;2.54
379;226;3.35
379;60;1.48
380;484;6.51
380;58;3.08
381;118;2.73
381;354;2.27
382;448;6.88
382;57;1.06
383;444;3.96
383;225;1.20
383;415;1.48
384;367;4.12
384;253;3.19
385;150;7.13
385;83;3.66
385;193;2.72
386;433;2.41
387;161;4.46
387;27;1.92
388;284;3.74
388;329;1.35
389;129;2.35
390;31;8.68
390;233;7.84
391;148;2.22
391;186;2.10
391;434;2.99
391;14;1.26
391;464;1.62
392;212;3.47
393;18;3.64
393;277;3.45
393;50;2.66
394;57;1.79
394;166;1.23
395;278;5.21
396;123;6.93
396;21;5.27
396;82;5.51
396;195;3.75
396;306;3.92
397;290;9.67
397;214;3.99
397;45;2.69
398;146;6.78
398;248;6.77
399;79;3.20
399;492;3.62
400;425;3.06
400;423;2.27
401;64;4.10
401;75;4.48
401;114;3.80
401;330;2.89
402;194;5.35
402;490;2.49
403;328;1.38
404;12;4.88
404;253;4.57
405;46;2.17
405;135;2.43
406;322;5.06
406;174;3.43
407;278;3.64
408;122;5.03
409;346;2.21
409;144;1.79
409;342;1.70
410;314;4.86
410;473;2.52
410;450;1.03
411;348;5.16
411;438;4.40
412;232;3.19
413;89;3.18
413;154;1.16
414;271;2.26
415;383;1.48
416;352;2.95
417;452;3.94
417;477;3.43
417;494;1.50
418;18;6.23
419;376;9.77
419;455;4.34
419;421;2.70
419;318;1.16
420;229;1.15
421;349;9.85
421;419;2.70
422;3;3.99
422;112;3.42
422;430;1.70
423;400;2.27
423;429;1.40
424;44;2.72
424;267;2.02
424;449;1.16
425;400;3.06
425;475;2.25
426;376;4.75
427;202;3.13
427;291;2.21
428;463;2.07
428;32;1.29
429;249;1.44
429;423;1.40
430;128;4.11
430;422;1.70
431;47;4.46
431;254;2.90
432;7;1.03
432;63;1.56
433;149;3.93
433;386;2.41
434;361;3.51
434;391;2.99
435;465;7.44
436;238;6.03
436;469;6.05
436;492;6.51
437;468;3.72
438;411;4.40
438;485;4.52
438;177;1.70
439;146;1.76
440;100;2.26
440;480;1.80
441;159;6.53
441;130;1.70
442;484;2.95
443;103;1.77
444;383;3.96
444;365;2.18
444;116;1.49
445;374;3.34
445;17;2.19
445;272;2.22
446;61;2.42
446;264;1.83
447;244;3.93
447;478;2.39
447;219;1.43
448;240;11.66
448;382;6.88
449;34;9.68
449;424;1.16
450;192;6.06
450;410;1.03
451;1;3.79
452;417;3.94
453;211;4.99
453;243;2.96
453;344;2.74
453;358;2.99
453;99;1.05
453;255;1.31
453;350;1.96
454;455;4.04
454;158;2.96
454;497;2.40
455;419;4.34
455;454;4.04
456;214;4.42
456;332;1.76
457;354;3.14
457;145;1.28
458;179;7.67
458;266;5.61
458;499;3.33
458;81;1.20
459;239;9.28
459;51;3.39
459;101;1.45
460;251;9.05
460;256;2.57
460;264;1.74
461;35;6.82
462;133;4.70
463;188;4.50
463;49;3.92
463;428;2.07
463;224;1.23
464;144;2.05
464;475;2.27
464;391;1.62
465;435;7.44
465;38;1.13
466;173;3.27
466;3;1.84
467;19;2.91
467;194;1.41
468;93;3.67
468;437;3.72
468;76;1.48
469;436;6.05
470;74;2.16
470;205;1.45
471;222;4.52
471;325;2.51
471;499;2.30
472;127;4.13
472;133;3.74
473;120;4.18
473;410;2.52
474;117;2.61
475;62;2.28
475;184;2.36
475;425;2.25
475;464;2.27
475;253;1.36
476;72;3.43
476;363;3.26
477;417;3.43
478;447;2.39
479;6;2.04
479;17;1.52
479;347;1.82
480;189;2.27
480;242;1.88
480;253;1.57
480;440;1.80
481;92;7.89
481;371;4.81
481;36;1.74
482;275;6.28
482;215;5.71
482;374;4.23
482;363;2.32
483;236;5.45
483;70;1.10
484;380;6.51
484;309;4.72
484;442;2.95
484;353;1.72
485;438;4.52
485;294;3.80
486;207;5.81
486;210;1.73
487;60;1.75
488;194;2.62
488;329;2.67
489;155;1.12
490;402;2.49
491;234;3.20
491;178;1.84
492;436;6.51
492;175;4.94
492;399;3.62
493;296;2.92
493;265;1.12
494;183;6.81
494;71;5.11
494;292;3.96
494;24;1.67
494;223;1.85
494;417;1.50
495;270;5.04
496;298;4.28
497;293;3.67
497;297;2.79
497;454;2.40
498;27;1.73
499;458;3.33
499;471;2.30
