source;target;label
21;27;93.63
21;34;97.04
21;39;38.35
21;42;29.15
21;45;9.13
21;56;71.81
21;57;70.86
21;61;32.00
21;65;92.31
21;75;93.35
21;86;76.40
21;99;18.66
22;1;49.96
22;9;49.08
22;14;12.05
22;17;40.12
22;23;33.71
22;25;3.17
22;27;25.84
22;32;16.09
22;49;57.03
22;50;60.78
22;54;61.94
22;60;53.32
22;71;22.24
22;75;62.21
22;76;44.51
22;78;95.05
22;83;6.71
22;86;27.81
22;93;55.34
22;94;34.08
23;5;78.39
23;8;71.30
23;10;90.47
23;13;94.64
23;15;72.89
23;22;33.71
23;28;38.25
23;34;75.51
23;36;41.23
23;37;34.15
23;39;20.66
23;42;5.35
23;48;60.60
23;50;23.48
23;58;21.70
23;60;55.36
23;64;1.65
23;65;63.98
23;69;66.53
23;74;95.69
23;75;41.44
23;76;8.67
23;77;89.80
23;83;20.78
23;86;6.19
23;90;84.87
23;93;66.09
24;2;66.55
24;9;76.31
24;19;98.78
24;21;35.59
24;31;34.62
24;35;53.84
24;37;8.67
24;42;17.31
24;45;13.50
24;50;11.05
24;52;67.18
24;63;29.64
24;64;43.18
24;68;77.99
24;75;22.60
24;76;38.54
24;79;36.26
24;80;34.47
24;81;13.78
24;88;91.31
24;89;82.24
24;97;83.45
25;8;85.61
25;11;95.64
25;22;3.17
25;35;25.61
25;39;96.26
25;45;29.85
25;48;43.29
25;62;76.01
25;63;62.33
25;64;18.92
25;65;84.89
25;73;87.51
25;75;40.26
25;76;96.86
25;77;1.81
25;83;2.99
25;86;67.88
25;90;68.06
25;96;6.47
26;0;93.25
26;28;92.38
26;35;53.43
26;36;45.80
26;51;81.63
26;54;23.62
26;60;50.02
26;61;97.65
26;66;38.10
26;67;73.81
26;68;23.47
26;77;91.52
26;93;38.77
27;7;82.44
27;12;16.10
27;14;26.21
27;15;3.50
27;16;57.04
27;19;38.47
27;21;93.63
27;22;25.84
27;29;75.06
27;39;57.44
27;43;16.70
27;45;45.98
27;49;2.38
27;51;20.40
27;58;43.20
27;60;96.23
27;62;21.74
27;67;94.89
27;73;79.87
27;74;12.74
27;83;44.12
27;84;92.19
27;92;60.42
28;3;61.53
28;4;81.70
28;11;45.70
28;14;1.79
28;17;59.70
28;19;23.49
28;23;38.25
28;26;92.38
28;31;43.31
28;35;53.73
28;41;61.08
28;42;24.20
28;43;27.33
28;44;38.77
28;55;24.84
28;56;70.16
28;57;57.68
28;66;8.27
28;72;79.16
28;74;20.68
28;75;35.91
28;83;87.35
28;84;74.54
28;90;42.32
28;96;7.32
28;98;45.20
29;3;46.66
29;7;60.00
29;11;31.52
29;13;5.60
29;16;96.96
29;27;75.06
29;33;76.68
29;34;97.13
29;36;31.42
29;41;59.24
29;44;32.14
29;45;15.68
29;51;29.83
29;52;27.28
29;54;13.22
29;55;90.08
29;61;46.81
29;63;41.43
29;69;8.50
29;75;16.30
29;91;5.38
29;97;18.96
29;98;11.01
30;4;94.10
30;7;38.09
30;16;18.69
30;37;80.07
30;39;56.84
30;43;54.51
30;49;19.27
30;51;83.43
30;54;21.70
30;57;32.42
30;66;28.17
30;68;90.22
30;74;46.17
30;80;92.46
30;90;41.15
30;95;14.22
31;3;11.32
31;8;61.21
31;12;25.81
31;18;67.83
31;19;75.27
31;24;34.62
31;28;43.31
31;36;74.48
31;37;48.51
31;42;64.98
31;48;38.19
31;49;99.79
31;50;1.45
31;57;15.67
31;70;85.33
31;72;22.33
31;73;58.33
31;74;44.60
31;76;51.01
31;78;29.91
31;85;3.51
31;90;34.82
31;98;78.29
32;0;18.84
32;5;48.48
32;12;56.25
32;22;16.09
32;34;52.40
32;41;65.04
32;42;13.11
32;44;8.05
32;59;52.19
32;60;39.49
32;63;12.01
32;69;3.18
32;71;42.07
32;76;69.41
32;77;98.55
32;79;93.17
32;87;57.25
32;88;54.53
32;94;88.13
32;95;95.94
33;2;81.68
33;3;8.90
33;8;45.28
33;16;67.58
33;17;32.10
33;20;53.99
33;29;76.68
33;36;60.76
33;39;29.06
33;40;4.99
33;51;5.93
33;56;10.59
33;60;84.81
33;61;27.18
33;68;83.38
33;71;17.64
33;75;40.39
33;80;34.28
33;81;26.26
33;87;4.81
33;91;69.85
34;0;54.04
34;2;50.72
34;3;70.86
34;8;13.14
34;12;84.05
34;21;97.04
34;23;75.51
34;29;97.13
34;32;52.40
34;38;2.96
34;39;6.95
34;48;84.08
34;49;55.61
34;54;53.52
34;55;51.36
34;56;61.75
34;59;2.49
34;61;73.32
34;64;23.15
34;65;12.80
34;67;63.90
34;69;97.16
34;72;22.40
34;83;14.22
34;87;85.16
34;91;56.61
35;5;51.69
35;13;57.07
35;14;3.85
35;16;98.89
35;20;30.04
35;24;53.84
35;25;25.61
35;26;53.43
35;28;53.73
35;43;80.59
35;46;69.04
35;52;19.40
35;59;76.79
35;92;61.71
36;2;11.29
36;7;5.90
36;9;43.67
36;13;49.16
36;23;41.23
36;26;45.80
36;29;31.42
36;31;74.48
36;33;60.76
36;38;41.37
36;49;90.08
36;52;21.56
36;55;93.60
36;56;88.52
36;58;91.68
36;61;72.46
36;71;35.33
36;72;97.14
36;83;42.44
36;90;85.37
37;1;80.30
37;7;90.42
37;8;47.53
37;19;77.99
37;23;34.15
37;24;8.67
37;30;80.07
37;31;48.51
37;42;24.82
37;47;14.17
37;62;34.57
37;67;11.22
37;78;46.82
37;81;37.48
37;84;12.51
37;86;9.07
37;98;28.79
38;1;38.44
38;2;64.90
38;4;89.66
38;9;92.68
38;11;42.66
38;13;48.55
38;14;95.95
38;18;76.92
38;34;2.96
38;36;41.37
38;39;65.09
38;51;32.72
38;61;32.74
38;69;25.52
38;89;5.54
38;92;69.41
38;94;73.48
38;95;32.31
38;96;77.32
39;4;79.36
39;5;21.00
39;7;66.76
39;9;45.91
39;12;48.60
39;18;42.32
39;19;69.74
39;20;23.34
39;21;38.35
39;23;20.66
39;25;96.26
39;27;57.44
39;30;56.84
39;33;29.06
39;34;6.95
39;38;65.09
39;44;30.53
39;48;54.77
39;49;34.67
39;50;86.01
39;52;47.66
39;57;44.48
39;75;44.78
39;76;70.01
39;89;81.82
39;91;48.78
39;93;16.02
39;97;33.14
39;98;93.34
40;0;13.29
40;11;57.88
40;18;82.88
40;20;40.31
40;33;4.99
40;42;97.60
40;45;24.03
40;62;85.54
40;63;93.04
40;67;51.33
40;70;4.36
40;72;52.93
40;74;19.44
40;80;88.74
40;81;20.02
40;88;36.80
40;94;4.21
41;0;98.18
41;5;36.75
41;6;72.36
41;8;10.67
41;10;17.06
41;14;72.89
41;18;4.36
41;28;61.08
41;29;59.24
41;32;65.04
41;54;9.69
41;58;61.14
41;69;74.20
41;74;92.66
41;76;48.23
42;5;74.83
42;9;84.67
42;18;28.78
42;20;17.65
42;21;29.15
42;23;5.35
42;24;17.31
42;28;24.20
42;31;64.98
42;32;13.11
42;37;24.82
42;40;97.60
42;45;86.92
42;50;87.61
42;60;86.63
42;62;53.15
42;71;77.51
42;74;1.29
42;83;90.62
42;84;10.71
42;93;58.08
42;95;8.28
42;97;60.98
43;1;79.24
43;4;63.54
43;19;31.27
43;27;16.70
43;28;27.33
43;30;54.51
43;35;80.59
43;46;3.03
43;47;33.72
43;51;1.85
43;57;30.88
43;60;19.81
43;61;6.51
43;65;83.99
43;66;64.37
43;67;26.32
43;70;50.22
43;77;74.84
43;79;71.33
43;82;10.82
43;84;68.52
43;85;44.34
43;86;84.28
43;99;10.38
44;4;58.97
44;5;10.74
44;7;24.11
44;12;12.37
44;13;70.58
44;15;36.30
44;16;79.37
44;19;43.97
44;28;38.77
44;29;32.14
44;32;8.05
44;39;30.53
44;45;65.94
44;52;32.07
44;54;16.58
44;63;33.51
44;65;9.08
44;76;5.78
44;85;28.02
44;89;11.60
44;91;63.13
44;92;14.97
44;96;66.93
45;1;83.69
45;4;76.72
45;12;14.66
45;21;9.13
45;24;13.50
45;25;29.85
45;27;45.98
45;29;15.68
45;40;24.03
45;42;86.92
45;44;65.94
45;47;31.87
45;49;16.21
45;50;84.59
45;53;48.62
45;59;62.34
45;79;85.20
45;80;88.68
45;81;36.18
45;82;26.84
45;90;18.53
45;96;92.76
46;0;84.82
46;13;92.77
46;35;69.04
46;43;3.03
46;56;87.13
46;62;52.62
46;65;82.04
46;77;73.27
46;79;96.81
46;82;58.05
46;89;16.29
46;90;82.41
46;93;50.64
47;0;21.16
47;5;96.69
47;7;77.48
47;37;14.17
47;43;33.72
47;45;31.87
47;48;11.80
47;49;19.69
47;50;7.55
47;56;5.94
47;57;50.90
47;62;74.81
47;80;11.76
47;81;25.87
47;85;51.56
47;86;51.87
48;2;32.13
48;4;68.36
48;6;88.09
48;9;59.66
48;15;40.57
48;19;87.74
48;23;60.60
48;25;43.29
48;31;38.19
48;34;84.08
48;39;54.77
48;47;11.80
48;58;9.01
48;60;95.81
48;70;86.94
48;75;21.92
48;77;46.34
48;79;78.75
48;99;52.60
49;0;51.85
49;1;69.49
49;8;67.37
49;9;58.81
49;22;57.03
49;27;2.38
49;30;19.27
49;31;99.79
49;34;55.61
49;36;90.08
49;39;34.67
49;45;16.21
49;47;19.69
49;56;25.25
49;57;2.96
49;62;50.51
49;65;7.57
49;66;83.14
49;67;10.50
49;76;14.09
49;80;79.35
49;85;14.81
49;89;67.19
49;90;65.47
49;93;7.06
49;97;93.13
50;3;15.75
50;7;94.23
50;9;60.03
50;17;55.36
50;19;22.31
50;22;60.78
50;23;23.48
50;24;11.05
50;31;1.45
50;39;86.01
50;42;87.61
50;45;84.59
50;47;7.55
50;51;29.43
50;55;98.70
50;68;19.43
50;72;5.88
50;87;69.74
50;96;13.18
51;5;3.65
51;6;4.80
51;8;13.71
51;12;73.20
51;13;57.80
51;15;93.67
51;26;81.63
51;27;20.40
51;29;29.83
51;30;83.43
51;33;5.93
51;38;32.72
51;43;1.85
51;50;29.43
51;57;63.24
51;60;96.09
51;61;41.31
51;66;20.90
51;74;41.35
51;76;51.42
51;81;63.78
51;84;57.80
51;85;62.47
51;93;87.07
51;95;11.53
51;98;8.98
52;13;37.64
52;14;40.31
52;24;67.18
52;29;27.28
52;35;19.40
52;36;21.56
52;39;47.66
52;44;32.07
52;58;63.30
52;59;43.66
52;60;35.12
52;64;63.33
52;66;77.10
52;67;94.31
52;74;76.95
52;75;41.31
52;81;76.41
52;85;52.59
52;88;19.77
52;89;2.42
52;91;56.74
52;93;24.03
52;97;54.73
53;3;46.45
53;4;88.10
53;15;42.31
53;18;91.88
53;19;73.19
53;45;48.62
53;57;98.19
53;58;74.18
53;59;72.04
53;60;34.00
53;62;87.04
53;90;13.91
53;92;11.58
53;93;42.88
53;95;35.86
54;13;20.90
54;22;61.94
54;26;23.62
54;29;13.22
54;30;21.70
54;34;53.52
54;41;9.69
54;44;16.58
54;65;75.96
54;68;45.31
54;69;15.60
54;70;78.18
54;71;91.41
54;73;87.36
54;74;89.27
54;77;81.74
54;85;27.29
54;86;53.89
54;91;96.00
54;98;35.59
55;17;88.73
55;19;82.54
55;28;24.84
55;29;90.08
55;34;51.36
55;36;93.60
55;50;98.70
55;57;74.87
55;58;29.53
55;59;73.94
55;63;64.07
55;68;35.84
55;73;72.33
55;74;54.17
55;76;74.47
55;91;10.24
55;92;81.58
56;0;86.93
56;4;69.28
56;11;68.15
56;14;46.23
56;21;71.81
56;28;70.16
56;33;10.59
56;34;61.75
56;36;88.52
56;46;87.13
56;47;5.94
56;49;25.25
56;58;90.22
56;60;81.84
56;67;47.38
56;72;9.72
56;73;43.50
56;80;19.30
56;81;9.80
56;83;23.85
56;94;59.18
56;96;45.53
56;99;1.16
57;1;41.07
57;7;57.30
57;15;72.33
57;16;91.12
57;21;70.86
57;28;57.68
57;30;32.42
57;31;15.67
57;39;44.48
57;43;30.88
57;47;50.90
57;49;2.96
57;51;63.24
57;53;98.19
57;55;74.87
57;58;95.25
57;63;26.16
57;64;29.42
57;65;91.30
57;70;13.13
57;97;1.81
58;9;39.89
58;16;29.61
58;23;21.70
58;27;43.20
58;36;91.68
58;41;61.14
58;48;9.01
58;52;63.30
58;53;74.18
58;55;29.53
58;56;90.22
58;57;95.25
58;64;16.96
58;71;86.51
58;77;96.76
58;79;85.57
58;85;49.39
58;86;19.61
58;87;18.42
58;89;83.72
58;97;57.83
59;0;6.39
59;18;74.17
59;19;20.39
59;32;52.19
59;34;2.49
59;35;76.79
59;45;62.34
59;52;43.66
59;53;72.04
59;55;73.94
59;62;80.96
59;66;2.73
59;78;80.73
59;92;65.35
59;96;90.30
60;3;38.40
60;16;3.91
60;22;53.32
60;23;55.36
60;26;50.02
60;27;96.23
60;32;39.49
60;33;84.81
60;42;86.63
60;43;19.81
60;48;95.81
60;51;96.09
60;52;35.12
60;53;34.00
60;56;81.84
60;62;93.18
60;64;73.42
60;65;37.55
60;67;26.48
60;70;41.67
60;71;25.94
60;76;4.24
60;77;90.61
60;79;84.25
60;83;88.14
60;84;10.13
60;92;48.64
60;93;45.06
60;98;49.48
60;99;20.42
61;1;29.83
61;10;92.14
61;11;31.50
61;17;92.12
61;20;33.95
61;21;32.00
61;26;97.65
61;29;46.81
61;33;27.18
61;34;73.32
61;36;72.46
61;38;32.74
61;43;6.51
61;51;41.31
61;63;90.78
61;69;13.36
61;70;99.62
61;79;8.79
61;89;62.28
61;90;19.04
61;92;85.12
62;6;27.67
62;9;68.65
62;17;69.69
62;19;76.68
62;25;76.01
62;27;21.74
62;37;34.57
62;40;85.54
62;42;53.15
62;46;52.62
62;47;74.81
62;49;50.51
62;53;87.04
62;59;80.96
62;60;93.18
62;67;9.52
62;72;46.88
62;73;77.11
62;82;53.14
62;83;32.29
62;92;28.36
62;94;22.48
63;7;44.37
63;12;46.43
63;17;98.26
63;24;29.64
63;25;62.33
63;29;41.43
63;32;12.01
63;40;93.04
63;44;33.51
63;55;64.07
63;57;26.16
63;61;90.78
63;65;9.73
63;68;55.63
63;70;71.76
63;81;87.17
63;93;51.74
63;95;65.66
64;5;97.54
64;11;9.23
64;12;47.02
64;16;87.66
64;20;50.80
64;23;1.65
64;24;43.18
64;25;18.92
64;34;23.15
64;52;63.33
64;57;29.42
64;58;16.96
64;60;73.42
64;69;66.02
64;78;39.34
64;80;38.83
64;81;35.54
64;85;89.73
64;87;60.60
64;94;11.13
64;96;30.26
64;98;97.86
64;99;30.79
65;0;85.63
65;3;80.24
65;7;28.11
65;9;17.93
65;14;58.84
65;18;90.27
65;20;94.44
65;21;92.31
65;23;63.98
65;25;84.89
65;34;12.80
65;43;83.99
65;44;9.08
65;46;82.04
65;49;7.57
65;54;75.96
65;57;91.30
65;60;37.55
65;63;9.73
65;71;8.65
65;72;10.39
65;77;91.64
65;83;30.93
65;86;36.49
65;87;11.20
65;94;88.23
65;95;56.58
66;8;21.79
66;10;78.33
66;15;56.58
66;26;38.10
66;28;8.27
66;30;28.17
66;43;64.37
66;49;83.14
66;51;20.90
66;52;77.10
66;59;2.73
66;68;77.90
66;70;84.47
66;76;2.35
66;82;15.57
66;91;93.45
66;94;32.11
66;97;65.64
67;3;96.22
67;5;31.76
67;14;95.35
67;18;35.42
67;26;73.81
67;27;94.89
67;34;63.90
67;37;11.22
67;40;51.33
67;43;26.32
67;49;10.50
67;52;94.31
67;56;47.38
67;60;26.48
67;62;9.52
67;77;80.10
67;79;36.42
67;87;28.28
67;90;88.76
67;96;69.13
67;97;88.14
68;10;22.19
68;11;59.45
68;24;77.99
68;26;23.47
68;30;90.22
68;33;83.38
68;50;19.43
68;54;45.31
68;55;35.84
68;63;55.63
68;66;77.90
68;75;8.18
68;78;19.38
68;83;83.56
68;88;84.30
68;95;41.21
68;96;25.77
69;0;19.84
69;3;68.05
69;8;41.56
69;23;66.53
69;29;8.50
69;32;3.18
69;34;97.16
69;38;25.52
69;41;74.20
69;54;15.60
69;61;13.36
69;64;66.02
69;77;53.68
69;78;12.86
69;83;29.05
69;84;88.33
69;91;30.90
70;5;68.40
70;15;53.79
70;19;69.97
70;31;85.33
70;40;4.36
70;43;50.22
70;48;86.94
70;54;78.18
70;57;13.13
70;60;41.67
70;61;99.62
70;63;71.76
70;66;84.47
70;80;66.43
70;81;74.24
70;90;51.49
70;91;7.60
70;92;34.56
70;95;75.18
71;8;4.15
71;11;85.44
71;13;93.18
71;22;22.24
71;32;42.07
71;33;17.64
71;36;35.33
71;42;77.51
71;54;91.41
71;58;86.51
71;60;25.94
71;65;8.65
71;72;5.17
71;74;53.56
71;75;34.08
71;80;44.64
71;85;53.24
71;90;70.00
72;0;23.64
72;1;21.96
72;4;94.55
72;6;86.27
72;8;99.62
72;10;43.59
72;28;79.16
72;31;22.33
72;34;22.40
72;36;97.14
72;40;52.93
72;50;5.88
72;56;9.72
72;62;46.88
72;65;10.39
72;71;5.17
72;75;14.21
72;77;28.09
72;80;90.40
72;87;85.23
72;97;79.87
73;9;94.38
73;11;75.87
73;25;87.51
73;27;79.87
73;31;58.33
73;54;87.36
73;55;72.33
73;56;43.50
73;62;77.11
73;75;61.83
73;88;98.17
73;90;83.58
73;93;63.00
73;99;80.88
74;12;42.43
74;14;67.33
74;23;95.69
74;27;12.74
74;28;20.68
74;30;46.17
74;31;44.60
74;40;19.44
74;41;92.66
74;42;1.29
74;51;41.35
74;52;76.95
74;54;89.27
74;55;54.17
74;71;53.56
74;75;55.55
74;77;88.78
74;83;81.98
74;92;55.17
74;99;21.31
75;6;99.38
75;7;12.38
75;9;63.67
75;19;9.48
75;20;11.65
75;21;93.35
75;22;62.21
75;23;41.44
75;24;22.60
75;25;40.26
75;28;35.91
75;29;16.30
75;33;40.39
75;39;44.78
75;48;21.92
75;52;41.31
75;68;8.18
75;71;34.08
75;72;14.21
75;73;61.83
75;74;55.55
75;82;14.98
75;92;20.43
75;94;99.32
75;96;71.61
75;99;62.15
76;0;6.42
76;3;10.68
76;7;15.03
76;8;12.26
76;9;76.28
76;11;26.68
76;12;11.79
76;19;34.67
76;22;44.51
76;23;8.67
76;24;38.54
76;25;96.86
76;31;51.01
76;32;69.41
76;39;70.01
76;41;48.23
76;44;5.78
76;49;14.09
76;51;51.42
76;55;74.47
76;60;4.24
76;66;2.35
76;96;33.68
76;97;44.25
76;98;55.54
77;3;89.19
77;9;91.04
77;14;84.90
77;19;16.88
77;23;89.80
77;25;1.81
77;26;91.52
77;32;98.55
77;43;74.84
77;46;73.27
77;48;46.34
77;54;81.74
77;58;96.76
77;60;90.61
77;65;91.64
77;67;80.10
77;69;53.68
77;72;28.09
77;74;88.78
77;83;27.54
77;86;24.57
77;91;33.16
77;99;11.32
78;9;90.60
78;10;75.07
78;12;5.71
78;19;37.40
78;22;95.05
78;31;29.91
78;37;46.82
78;59;80.73
78;64;39.34
78;68;19.38
78;69;12.86
78;80;19.15
78;91;72.83
79;0;77.60
79;24;36.26
79;32;93.17
79;43;71.33
79;45;85.20
79;46;96.81
79;48;78.75
79;58;85.57
79;60;84.25
79;61;8.79
79;67;36.42
79;80;64.96
79;91;63.24
79;98;42.42
79;99;7.89
80;1;40.21
80;24;34.47
80;30;92.46
80;33;34.28
80;40;88.74
80;45;88.68
80;47;11.76
80;49;79.35
80;56;19.30
80;64;38.83
80;70;66.43
80;71;44.64
80;72;90.40
80;78;19.15
80;79;64.96
80;89;77.79
80;93;71.71
81;8;64.09
81;24;13.78
81;33;26.26
81;37;37.48
81;40;20.02
81;45;36.18
81;47;25.87
81;51;63.78
81;52;76.41
81;56;9.80
81;63;87.17
81;64;35.54
81;70;74.24
81;83;2.24
81;85;71.62
81;87;31.58
82;2;20.58
82;12;22.85
82;43;10.82
82;45;26.84
82;46;58.05
82;62;53.14
82;66;15.57
82;75;14.98
82;85;75.04
82;98;55.37
83;9;88.87
83;11;20.25
83;12;68.67
83;15;76.63
83;17;47.79
83;22;6.71
83;23;20.78
83;25;2.99
83;27;44.12
83;28;87.35
83;34;14.22
83;36;42.44
83;42;90.62
83;56;23.85
83;60;88.14
83;62;32.29
83;65;30.93
83;68;83.56
83;69;29.05
83;74;81.98
83;77;27.54
83;81;2.24
83;86;36.17
83;90;64.40
84;8;28.07
84;9;54.21
84;13;16.62
84;15;59.24
84;27;92.19
84;28;74.54
84;37;12.51
84;42;10.71
84;43;68.52
84;51;57.80
84;60;10.13
84;69;88.33
84;86;23.24
84;88;35.34
84;89;38.86
84;95;6.42
85;1;2.91
85;4;1.87
85;6;24.77
85;31;3.51
85;43;44.34
85;44;28.02
85;47;51.56
85;49;14.81
85;51;62.47
85;52;52.59
85;54;27.29
85;58;49.39
85;64;89.73
85;71;53.24
85;81;71.62
85;82;75.04
85;88;53.00
85;91;62.10
85;95;16.75
85;97;52.47
85;98;61.42
86;7;25.38
86;8;92.89
86;9;87.26
86;16;39.27
86;17;18.79
86;21;76.40
86;22;27.81
86;23;6.19
86;25;67.88
86;37;9.07
86;43;84.28
86;47;51.87
86;54;53.89
86;58;19.61
86;65;36.49
86;77;24.57
86;83;36.17
86;84;23.24
86;90;23.62
86;94;64.21
87;12;31.28
87;14;70.54
