source;target;label
81;84;14.12
81;82;39.27
82;80;22.57
82;81;39.27
83;74;3.49
83;84;21.93
84;81;14.12
84;83;21.93
84;89;26.70
85;87;9.14
85;88;14.82
85;92;37.24
86;90;3.87
86;87;10.14
87;85;9.14
87;86;10.14
88;85;14.82
88;99;29.83
89;90;21.18
89;95;23.28
89;84;26.70
90;86;3.87
90;89;21.18
91;99;20.44
92;85;37.24
93;99;9.83
93;106;25.41
94;95;14.43
95;94;14.43
95;89;23.28
96;97;16.13
97;96;16.13
97;110;20.32
98;102;13.16
99;93;9.83
99;91;20.44
99;88;29.83
100;103;50.69
101;106;1.50
102;98;13.16
102;103;19.95
102;104;22.27
103;102;19.95
103;109;21.23
103;100;50.69
104;106;19.48
104;102;22.27
105;108;14.09
106;101;1.50
106;104;19.48
106;93;25.41
107;108;61.16
108;111;7.10
108;105;14.09
108;117;35.38
108;107;61.16
109;115;20.26
109;103;21.23
110;97;20.32
110;112;27.70
111;108;7.10
111;112;12.99
111;114;15.49
111;119;30.55
112;116;11.97
112;111;12.99
112;110;27.70
112;113;38.87
113;112;38.87
113;131;46.61
114;111;15.49
115;116;7.19
115;109;20.26
115;120;25.52
116;115;7.19
116;112;11.97
117;129;15.54
117;108;35.38
118;126;9.99
119;111;30.55
120;124;17.70
120;122;24.90
120;115;25.52
120;121;26.44
121;128;5.37
121;120;26.44
122;123;5.58
122;120;24.90
123;122;5.58
124;120;17.70
125;128;27.36
126;118;9.99
126;129;32.82
127;132;23.86
127;130;30.26
128;121;5.37
128;125;27.36
128;130;29.74
129;117;15.54
129;126;32.82
130;128;29.74
130;127;30.26
131;141;26.77
131;113;46.61
132;146;15.15
132;127;23.86
133;143;17.26
133;136;53.15
134;142;17.13
135;138;25.98
136;133;53.15
137;139;34.76
137;142;51.96
138;135;25.98
138;140;37.16
139;147;2.70
139;137;34.76
140;143;7.54
140;141;13.03
140;138;37.16
141;140;13.03
141;131;26.77
142;134;17.13
142;137;51.96
142;148;81.71
143;140;7.54
143;133;17.26
144;146;21.59
144;164;52.20
145;154;8.14
146;132;15.15
146;144;21.59
146;147;36.13
147;139;2.70
147;150;14.49
147;160;24.42
147;146;36.13
147;163;40.34
148;142;81.71
149;151;2.30
150;152;1.22
150;151;9.72
150;147;14.49
151;149;2.30
151;150;9.72
151;161;22.07
152;150;1.22
152;158;24.46
153;154;23.58
154;145;8.14
154;157;13.14
154;153;23.58
154;155;32.74
155;154;32.74
155;159;50.22
156;174;6.59
157;154;13.14
157;158;19.35
158;157;19.35
158;152;24.46
159;168;19.37
159;155;50.22
160;147;24.42
161;151;22.07
162;163;6.36
163;162;6.36
163;166;33.36
163;147;40.34
164;144;52.20
165;166;11.88
166;165;11.88
166;163;33.36
167;168;42.66
168;159;19.37
168;180;23.58
168;167;42.66
169;178;4.26
169;173;13.20
170;171;5.18
171;170;5.18
171;175;17.73
171;177;29.26
172;178;8.62
173;169;13.20
173;175;26.21
174;156;6.59
174;175;35.42
174;179;45.83
175;171;17.73
175;173;26.21
175;174;35.42
176;177;51.05
176;183;54.60
177;180;5.44
177;171;29.26
177;176;51.05
178;169;4.26
178;172;8.62
178;185;54.41
179;174;45.83
180;177;5.44
180;168;23.58
180;181;44.00
181;194;26.20
181;189;40.43
181;180;44.00
182;183;64.08
182;190;72.22
183;200;42.26
183;176;54.60
183;182;64.08
184;196;14.87
185;178;54.41
186;192;33.97
187;188;16.52
187;191;67.55
188;187;16.52
189;192;2.10
189;181;40.43
190;182;72.22
191;194;3.14
191;187;67.55
192;189;2.10
192;186;33.97
193;196;42.71
194;191;3.14
194;181;26.20
194;196;41.55
195;196;11.07
195;198;45.23
196;195;11.07
196;184;14.87
196;194;41.55
196;193;42.71
197;204;16.72
198;195;45.23
199;210;21.50
199;202;29.38
200;202;37.65
200;183;42.26
201;204;7.22
201;217;9.27
201;203;42.44
202;199;29.38
202;200;37.65
203;208;35.89
203;219;37.22
203;201;42.44
204;201;7.22
204;197;16.72
205;218;9.16
205;208;32.28
206;214;42.66
206;210;52.67
207;215;9.90
207;208;18.83
208;207;18.83
208;205;32.28
208;203;35.89
209;221;16.10
210;199;21.50
210;213;23.12
210;206;52.67
211;214;32.64
212;217;23.50
213;223;20.40
213;210;23.12
214;211;32.64
214;206;42.66
215;207;9.90
216;219;62.30
217;201;9.27
217;220;15.36
217;212;23.50
218;205;9.16
219;203;37.22
219;216;62.30
220;222;2.19
220;228;14.84
220;217;15.36
221;209;16.10
221;222;26.21
222;220;2.19
222;221;26.21
223;229;3.80
223;213;20.40
224;225;8.14
225;224;8.14
225;229;23.76
226;228;3.26
226;230;16.84
227;230;10.68
228;226;3.26
228;220;14.84
228;231;23.46
228;232;25.88
229;238;1.75
229;223;3.80
229;232;17.27
229;225;23.76
230;227;10.68
230;226;16.84
230;235;16.63
230;234;34.01
231;228;23.46
232;229;17.27
232;233;23.88
232;228;25.88
232;240;54.42
233;237;17.03
233;232;23.88
234;230;34.01
235;230;16.63
236;250;29.23
237;233;17.03
238;229;1.75
239;247;30.12
240;258;34.75
240;232;54.42
241;242;29.45
241;247;32.24
241;246;33.56
241;243;43.50
242;241;29.45
243;245;9.18
243;241;43.50
244;265;18.36
245;243;9.18
246;254;19.55
246;241;33.56
247;252;23.70
247;239;30.12
247;241;32.24
248;251;31.69
248;253;42.37
249;259;14.91
249;250;29.21
250;236;29.23
250;249;29.21
251;252;24.55
251;248;31.69
252;255;3.81
252;247;23.70
252;251;24.55
253;248;42.37
254;246;19.55
254;258;42.58
255;252;3.81
255;259;22.09
256;257;39.70
257;260;17.80
257;261;32.40
257;256;39.70
258;263;19.73
258;240;34.75
258;254;42.58
259;249;14.91
259;255;22.09
259;267;27.76
260;257;17.80
260;263;38.03
261;257;32.40
261;279;47.81
262;264;2.81
262;265;20.46
262;263;29.17
263;258;19.73
263;262;29.17
263;260;38.03
264;262;2.81
265;244;18.36
265;262;20.46
266;269;28.73
267;272;3.18
267;259;27.76
268;272;20.21
269;272;27.06
269;266;28.73
269;271;61.67
270;282;11.25
270;273;27.88
271;269;61.67
272;267;3.18
272;268;20.21
272;269;27.06
273;270;27.88
274;280;16.18
275;278;4.19
276;279;30.93
277;289;4.64
277;278;11.89
277;288;26.69
278;280;3.86
278;275;4.19
278;277;11.89
278;282;14.06
279;283;22.12
279;276;30.93
279;261;47.81
280;278;3.86
280;274;16.18
281;282;10.68
281;283;13.70
282;281;10.68
282;270;11.25
282;278;14.06
282;285;17.50
283;281;13.70
283;279;22.12
284;286;4.49
285;282;17.50
285;286;19.18
286;284;4.49
286;285;19.18
287;288;51.22
288;277;26.69
288;287;51.22
289;277;4.64
289;291;24.02
290;291;36.92
291;308;21.54
291;289;24.02
291;290;36.92
292;299;52.64
292;295;63.07
293;294;27.95
294;296;13.98
294;293;27.95
295;292;63.07
296;298;11.68
296;294;13.98
296;301;16.81
296;305;16.80
297;299;40.34
298;296;11.68
298;306;17.74
299;305;11.57
299;300;24.36
299;297;40.34
299;292;52.64
300;299;24.36
301;296;16.81
302;304;11.05
303;312;3.50
303;307;30.50
304;305;1.16
304;302;11.05
304;312;12.94
305;304;1.16
305;299;11.57
305;296;16.80
306;298;17.74
307;309;3.47
307;303;30.50
307;308;30.66
308;310;12.85
308;291;21.54
308;307;30.66
309;307;3.47
310;308;12.85
310;319;47.07
311;324;7.94
312;303;3.50
312;304;12.94
313;321;7.07
313;316;45.95
314;317;34.12
315;316;48.62
316;319;31.51
316;313;45.95
316;315;48.62
317;318;24.63
317;314;34.12
318;317;24.63
318;319;56.37
319;316;31.51
319;320;34.92
319;310;47.07
319;318;56.37
320;322;5.49
320;319;34.92
321;313;7.07
321;329;30.50
322;320;5.49
322;336;38.41
323;331;15.90
323;325;23.17
324;311;7.94
324;325;7.90
325;324;7.90
325;323;23.17
325;328;32.17
326;330;34.75
326;333;39.00
327;328;36.37
328;325;32.17
328;327;36.37
329;321;30.50
329;334;41.89
330;335;24.17
330;326;34.75
331;338;7.59
331;323;15.90
332;333;27.57
333;345;13.62
333;332;27.57
333;326;39.00
334;342;9.90
334;329;41.89
335;330;24.17
336;338;29.99
336;322;38.41
337;338;38.03
338;331;7.59
338;336;29.99
338;337;38.03
339;342;38.03
340;350;3.69
341;342;3.82
341;356;4.60
341;345;19.51
342;341;3.82
342;334;9.90
342;339;38.03
343;352;27.82
344;353;60.65
345;333;13.62
345;341;19.51
346;349;3.04
346;353;12.20
346;348;30.37
347;352;23.40
348;346;30.37
349;346;3.04
349;357;5.62
349;355;18.64
350;340;3.69
350;355;4.33
351;352;5.90
351;356;9.96
351;353;21.26
352;351;5.90
352;347;23.40
352;343;27.82
353;346;12.20
353;351;21.26
353;344;60.65
354;355;31.48
355;350;4.33
355;349;18.64
355;354;31.48
356;341;4.60
356;351;9.96
356;363;12.70
356;358;15.31
357;349;5.62
357;360;18.09
358;356;15.31
358;361;18.96
359;362;24.29
359;366;53.27
360;357;18.09
360;362;28.22
360;369;52.24
361;358;18.96
362;371;17.53
362;359;24.29
362;360;28.22
363;356;12.70
364;367;42.51
365;368;21.08
365;367;23.25
365;373;32.69
366;359;53.27
367;365;23.25
367;364;42.51
368;389;18.04
368;365;21.08
369;360;52.24
370;372;38.54
371;362;17.53
371;376;31.75
372;386;1.76
372;370;38.54
372;373;46.29
373;365;32.69
373;372;46.29
374;375;2.20
374;378;23.89
374;386;23.84
375;374;2.20
375;380;19.89
376;377;6.14
376;371;31.75
377;376;6.14
377;378;22.35
378;377;22.35
378;374;23.89
379;382;25.81
380;375;19.89
381;385;26.31
381;383;37.96
382;398;9.31
382;379;25.81
383;381;37.96
383;388;38.96
384;387;2.10
384;385;5.66
384;395;8.95
385;384;5.66
385;381;26.31
385;390;29.29
385;386;38.29
386;372;1.76
386;397;18.01
386;374;23.84
386;385;38.29
387;384;2.10
388;383;38.96
389;368;18.04
390;409;1.60
390;385;29.29
391;395;31.01
392;395;15.19
392;393;31.29
392;394;55.87
393;392;31.29
394;392;55.87
395;384;8.95
395;392;15.19
395;391;31.01
396;398;16.72
396;408;36.77
397;386;18.01
398;382;9.31
398;396;16.72
399;408;5.52
399;401;26.91
399;400;48.00
400;399;48.00
401;399;26.91
402;405;8.02
402;421;8.32
403;404;14.50
403;419;25.30
404;403;14.50
404;417;16.95
404;416;38.71
405;402;8.02
405;412;9.61
406;408;4.41
407;409;19.94
407;408;20.25
407;414;21.90
408;406;4.41
408;399;5.52
408;407;20.25
408;396;36.77
409;390;1.60
409;407;19.94
409;410;20.57
410;413;16.85
410;409;20.57
411;413;27.79
412;405;9.61
412;414;31.80
413;410;16.85
413;411;27.79
414;407;21.90
414;412;31.80
415;419;14.91
415;420;38.89
416;404;38.71
417;404;16.95
418;420;1.37
418;421;9.86
418;425;14.73
419;415;14.91
419;403;25.30
419;438;40.29
420;418;1.37
420;415;38.89
421;424;6.05
421;402;8.32
421;418;9.86
422;423;64.52
423;435;14.17
423;422;64.52
424;421;6.05
425;426;13.78
425;418;14.73
426;425;13.78
427;431;36.75
428;432;10.91
428;431;25.03
429;439;19.44
429;433;30.76
430;437;42.38
431;444;5.44
431;428;25.03
431;427;36.75
432;436;6.45
432;428;10.91
432;442;26.60
433;429;30.76
433;434;31.28
433;435;45.23
434;433;31.28
435;423;14.17
435;438;24.84
435;433;45.23
436;432;6.45
437;444;10.09
437;430;42.38
438;435;24.84
438;419;40.29
439;429;19.44
439;446;20.07
440;445;1.81
441;451;10.86
442;443;13.91
442;451;20.57
442;432;26.60
443;442;13.91
443;454;43.75
444;431;5.44
444;437;10.09
445;440;1.81
445;447;5.82
446;469;2.60
446;439;20.07
447;445;5.82
447;451;11.88
447;452;13.41
448;463;25.34
449;452;26.25
449;450;29.23
449;453;47.48
450;449;29.23
451;441;10.86
451;447;11.88
451;442;20.57
452;447;13.41
452;459;20.51
452;449;26.25
453;449;47.48
454;443;43.75
455;456;17.04
455;459;36.43
456;462;2.77
456;455;17.04
456;457;43.24
457;456;43.24
458;461;60.00
459;452;20.51
459;461;21.56
459;455;36.43
460;463;35.07
461;459;21.56
461;458;60.00
462;463;1.82
462;456;2.77
462;468;39.36
463;462;1.82
463;448;25.34
463;460;35.07
464;479;16.26
465;470;18.31
465;466;20.59
465;472;50.32
466;469;2.49
466;465;20.59
467;476;8.16
467;474;39.37
468;470;3.33
468;475;14.21
468;462;39.36
469;446;2.60
469;466;2.49
470;468;3.33
470;465;18.31
471;475;25.72
471;485;26.54
472;465;50.32
473;476;39.04
473;478;53.05
474;467;39.37
474;498;61.90
475;468;14.21
475;471;25.72
476;467;8.16
476;473;39.04
477;480;3.21
478;482;14.26
478;473;53.05
479;486;2.75
479;483;10.06
479;464;16.26
480;482;2.95
480;477;3.21
480;488;21.99
481;494;12.02
482;480;2.95
482;478;14.26
482;485;26.67
483;479;10.06
484;486;32.76
485;471;26.54
485;482;26.67
486;479;2.75
486;492;7.42
486;487;18.27
486;484;32.76
487;486;18.27
487;491;19.06
488;495;3.72
488;480;21.99
488;489;22.25
488;497;24.79
489;490;21.58
489;488;22.25
490;489;21.58
491;494;4.97
491;493;12.71
491;487;19.06
492;486;7.42
492;496;21.19
493;491;12.71
494;491;4.97
494;481;12.02
495;488;3.72
496;497;7.86
496;492;21.19
496;499;46.52
497;496;7.86
497;488;24.79
498;474;61.90
499;496;46.52
