source;target;label
60;50;84.54
60;45;89.16
60;98;35.23
60;78;31.87
61;45;67.28
61;4;11.96
61;81;40.62
61;66;33.25
61;32;89.32
62;76;48.98
62;98;81.19
62;99;67.96
63;66;30.07
63;80;36.68
63;26;84.93
63;13;95.72
63;59;74.87
63;83;71.86
63;36;99.45
64;76;76.14
64;50;49.97
64;8;92.70
64;72;20.52
64;29;7.41
64;96;32.46
64;85;17.84
65;45;77.23
65;11;70.88
65;3;29.70
65;91;56.43
65;85;36.82
65;12;76.06
65;27;86.85
65;39;49.04
66;1;64.27
66;63;30.07
66;17;30.47
66;7;31.09
66;42;18.36
66;61;33.25
66;92;56.83
67;30;48.31
67;97;58.33
67;82;70.96
67;90;51.43
67;77;45.54
67;27;82.81
67;58;22.42
67;94;95.32
67;6;53.69
68;4;88.31
68;46;53.37
68;93;75.09
68;17;20.49
69;9;32.74
69;8;49.64
69;93;87.99
69;4;75.90
70;99;84.67
70;0;52.28
70;46;73.00
70;11;94.69
70;45;80.86
71;58;69.01
71;19;89.66
71;52;37.86
71;83;30.33
71;42;94.51
71;40;62.49
71;41;63.55
72;78;64.58
72;57;75.70
72;80;34.29
72;95;90.84
72;46;76.18
72;17;50.67
72;64;20.52
72;27;16.83
73;32;9.80
73;0;98.82
73;19;47.56
73;22;86.43
73;41;60.92
73;81;77.17
73;30;19.38
74;5;36.43
74;12;60.94
74;55;8.77
74;38;13.80
74;48;50.36
74;90;88.11
74;10;39.31
75;8;84.68
75;53;66.24
75;48;67.82
75;33;91.95
76;62;48.98
76;64;76.14
76;57;76.34
76;87;34.55
76;91;15.80
76;17;12.18
76;8;61.46
76;88;42.57
76;9;14.24
77;17;88.52
77;67;45.54
77;52;33.90
77;12;83.58
78;9;54.44
78;72;64.58
78;6;76.72
78;4;2.91
78;11;27.05
78;13;73.67
78;60;31.87
78;42;25.07
79;4;65.18
79;94;94.32
79;83;52.71
79;96;93.48
80;45;45.65
80;63;36.68
80;72;34.29
80;83;5.63
80;59;84.05
81;82;94.75
81;85;95.67
81;61;40.62
81;73;77.17
81;26;23.40
81;57;78.37
82;81;94.75
82;49;29.34
82;67;70.96
82;16;79.82
83;48;86.55
83;5;40.54
83;71;30.33
83;13;8.06
83;22;36.95
83;80;5.63
83;63;71.86
83;79;52.71
84;99;31.48
84;38;63.85
84;91;95.90
84;58;10.41
84;35;26.34
84;86;2.97
85;32;22.18
85;28;51.76
85;0;44.72
85;81;95.67
85;65;36.82
85;11;34.81
85;35;12.79
85;64;17.84
86;48;54.00
86;34;32.58
86;1;56.52
86;17;7.26
86;12;64.69
86;84;2.97
87;1;31.20
87;29;7.84
87;76;34.55
87;24;56.04
87;6;85.58
88;40;63.63
88;16;27.64
88;4;3.99
88;52;49.46
88;48;19.82
88;76;42.57
89;96;35.59
89;13;41.95
89;50;24.20
89;34;94.95
89;90;64.13
90;38;33.19
90;17;39.58
90;67;51.43
90;0;22.99
90;89;64.13
90;74;88.11
90;18;37.09
90;52;63.23
90;23;13.97
90;11;28.48
90;37;65.87
91;53;78.61
91;21;5.60
91;55;66.23
91;65;56.43
91;84;95.90
91;19;93.66
91;76;15.80
92;4;37.77
92;66;56.83
92;12;93.55
93;37;78.76
93;98;33.43
93;68;75.09
93;39;39.79
93;16;35.76
93;2;87.79
93;69;87.99
93;24;45.94
94;32;86.06
94;79;94.32
94;67;95.32
94;15;90.92
95;51;97.51
95;37;98.22
95;72;90.84
95;48;8.08
95;26;16.70
96;44;2.85
96;60;6.81
96;37;46.93
96;89;35.59
96;16;10.29
96;39;65.06
96;79;93.48
96;29;86.47
96;64;32.46
97;67;58.33
97;4;9.55
97;3;43.58
97;57;83.94
98;39;54.07
98;93;33.43
98;62;81.19
98;16;42.36
98;60;35.23
98;45;62.25
98;11;74.88
98;2;35.69
99;70;84.67
99;84;31.48
99;62;67.96
