source;target;label
16;19;25.33
16;20;98.15
16;21;84.12
16;22;71.72
16;25;20.12
16;28;50.21
17;0;14.02
17;2;63.71
17;3;10.06
17;4;88.09
17;6;50.26
17;7;47.59
17;9;21.95
17;10;38.76
17;11;87.90
17;12;7.39
17;15;45.41
17;16;67.28
17;18;79.44
17;19;17.09
17;20;63.74
17;21;59.31
17;22;32.38
17;24;56.58
17;28;19.06
17;29;11.64
18;1;97.40
18;2;99.84
18;4;49.42
18;6;95.16
18;7;23.88
18;9;44.04
18;10;60.96
18;11;84.45
18;12;12.71
18;14;57.83
18;15;87.45
18;16;32.29
18;17;79.44
18;21;87.71
18;22;29.38
18;24;40.35
18;25;39.37
18;26;81.09
18;28;81.62
19;0;20.99
19;2;46.28
19;3;42.04
19;4;99.91
19;5;10.07
19;9;73.67
19;10;24.39
19;13;11.19
19;15;3.81
19;16;25.33
19;17;17.09
19;21;9.92
19;22;13.93
19;28;61.19
20;0;99.41
20;3;99.84
20;4;97.95
20;5;2.06
20;6;85.36
20;7;25.94
20;8;66.53
20;9;15.00
20;10;36.01
20;11;63.43
20;12;61.63
20;15;8.30
20;16;98.15
20;17;63.74
20;21;6.01
20;22;47.25
20;29;25.01
21;0;58.66
21;2;31.87
21;4;91.86
21;6;5.86
21;7;2.88
21;9;88.63
21;10;94.54
21;11;41.14
21;12;39.48
21;13;35.19
21;14;30.73
21;15;76.60
21;16;84.12
21;17;59.31
21;18;87.71
21;19;9.92
21;20;6.01
21;22;40.07
21;24;25.20
21;28;12.62
22;0;73.30
22;2;97.80
22;3;72.61
22;4;9.14
22;5;25.57
22;6;30.30
22;7;95.93
22;9;80.26
22;10;55.90
22;11;88.48
22;12;58.18
22;13;11.85
22;15;21.94
22;16;71.72
22;17;32.38
22;18;29.38
22;19;13.93
22;20;47.25
22;21;40.07
22;28;58.99
22;29;85.78
23;2;95.53
23;13;51.60
23;24;96.04
23;25;71.73
23;27;26.04
23;28;90.61
24;1;51.02
24;2;72.25
24;4;56.25
24;7;41.43
24;11;54.36
24;12;98.97
24;14;81.57
24;17;56.58
24;18;40.35
24;21;25.20
24;23;96.04
24;25;92.76
24;26;6.94
24;27;45.39
24;28;14.51
25;2;42.02
25;13;81.99
25;16;20.12
25;18;39.37
25;23;71.73
25;24;92.76
25;27;53.80
25;28;95.01
26;1;84.59
26;7;40.29
26;14;81.56
26;18;81.09
26;24;6.94
27;2;26.76
27;23;26.04
27;24;45.39
27;25;53.80
27;28;23.79
28;2;20.17
28;4;77.74
28;13;78.61
28;15;23.63
28;16;50.21
28;17;19.06
28;18;81.62
28;19;61.19
28;21;12.62
28;22;58.99
28;23;90.61
28;24;14.51
28;25;95.01
28;27;23.79
29;3;58.24
29;4;38.62
29;6;52.17
29;8;25.21
29;9;73.21
29;10;85.78
29;11;86.06
29;12;38.11
29;17;11.64
29;20;25.01
29;22;85.78
