source;target;label
89;274;45.64
89;1;36.77
90;259;32.51
90;334;33.56
90;188;77.29
90;138;53.66
90;426;94.94
91;230;60.18
91;350;83.89
91;152;8.25
91;17;32.35
91;200;9.89
92;261;80.41
92;64;59.50
93;75;99.79
93;59;90.53
94;311;80.71
94;34;79.22
95;144;91.62
96;32;94.12
96;249;73.45
97;183;4.93
97;119;44.14
97;403;51.56
99;321;35.03
99;13;44.18
100;226;21.66
100;130;72.16
100;59;36.28
102;274;96.31
102;466;22.98
102;252;78.30
102;454;33.94
103;115;95.21
103;390;49.66
103;275;20.91
104;370;55.46
105;2;1.17
105;46;24.49
105;337;27.33
105;181;78.13
105;139;58.08
105;138;61.89
106;116;77.72
106;454;8.02
107;279;28.87
107;395;15.21
108;374;42.73
109;294;62.68
109;283;46.49
109;58;56.73
110;390;44.74
110;170;74.52
110;426;85.01
110;300;12.03
111;275;79.31
112;389;79.32
112;46;5.65
113;67;43.47
114;341;60.75
115;103;95.21
115;443;62.23
115;273;74.62
115;405;58.13
115;67;75.79
116;120;67.60
116;160;98.34
116;454;43.28
116;349;14.22
116;106;77.72
117;164;36.48
117;386;59.00
117;324;13.18
118;307;86.60
119;455;26.95
119;97;44.14
119;472;91.00
119;256;48.53
119;121;8.07
120;116;67.60
120;386;3.51
120;293;41.83
121;398;55.84
121;228;19.91
121;271;36.27
121;22;92.42
121;119;8.07
121;142;88.46
121;409;95.19
122;234;22.12
122;138;37.14
122;322;24.92
123;50;29.31
123;23;93.97
124;255;55.21
124;67;95.86
124;395;34.47
124;365;26.08
125;461;14.31
125;239;75.43
125;63;48.92
125;219;67.59
125;265;78.55
126;263;29.65
126;131;36.53
127;228;38.99
128;75;20.88
128;333;71.95
128;443;60.84
128;420;31.12
129;183;35.09
129;191;95.18
129;287;23.53
130;100;72.16
130;481;47.02
130;370;62.31
131;85;24.23
131;126;36.53
131;262;66.68
131;236;99.58
132;465;5.02
132;13;33.28
132;335;94.27
133;297;63.30
133;410;28.75
133;483;49.05
133;301;61.87
134;85;45.54
135;72;13.40
135;453;67.28
135;87;43.60
135;230;18.37
135;433;92.16
135;472;38.60
136;450;21.31
136;23;54.41
136;295;61.70
137;400;55.26
137;442;38.80
138;122;37.14
138;90;53.66
138;105;61.89
139;375;43.26
139;105;58.08
140;453;31.03
140;390;29.13
141;390;26.35
141;239;14.60
142;331;61.89
142;482;38.04
142;484;18.71
142;121;88.46
143;380;91.95
144;95;91.62
145;209;3.37
145;366;70.67
145;345;53.64
146;326;25.20
146;309;97.09
146;307;70.07
147;483;35.34
147;322;87.52
148;298;67.58
148;159;74.06
149;198;69.59
150;80;25.30
150;363;74.98
150;41;53.12
150;474;19.16
150;185;77.56
150;360;8.90
151;20;62.21
151;226;76.61
152;360;68.56
152;91;8.25
152;171;28.83
153;88;52.91
154;429;21.43
154;165;41.46
154;9;60.07
154;317;75.93
154;51;46.76
155;431;69.23
157;30;92.72
157;256;50.34
157;334;4.96
158;452;24.60
158;277;65.56
158;306;26.15
158;360;90.87
158;404;9.57
158;436;60.06
159;182;22.00
159;238;81.74
159;455;64.12
159;148;74.06
159;203;74.95
159;32;82.48
160;237;2.89
160;307;32.84
160;116;98.34
160;184;88.50
160;280;23.53
160;294;38.26
161;194;12.68
161;58;41.87
162;432;97.78
162;230;38.13
162;353;17.15
162;282;36.91
164;413;23.95
164;117;36.48
164;14;30.20
164;483;3.14
165;154;41.46
165;332;88.29
165;350;96.45
166;319;42.08
166;408;25.76
166;426;53.11
166;440;61.65
166;433;70.99
166;303;62.75
167;170;87.98
167;450;6.77
167;293;18.67
168;199;60.76
168;475;16.89
170;167;87.98
170;472;5.46
170;110;74.52
170;57;39.89
170;278;59.29
171;175;60.16
171;318;18.00
171;276;64.93
171;152;28.83
171;281;52.35
172;188;93.22
173;85;64.50
173;468;14.38
174;47;70.25
174;454;17.95
175;171;60.16
175;203;9.78
176;207;50.40
176;364;54.31
176;404;83.19
176;59;1.39
176;459;89.19
177;368;30.80
177;416;98.86
177;220;60.42
177;422;14.58
178;205;80.49
178;418;46.06
178;298;53.34
178;197;6.77
179;486;31.59
179;192;40.17
179;469;90.98
179;56;63.31
180;322;60.73
180;264;26.73
181;105;78.13
181;384;73.95
182;159;22.00
182;210;99.27
182;267;91.53
183;7;62.54
183;331;44.74
183;129;35.09
183;27;67.60
183;97;4.93
183;272;64.51
184;251;1.13
184;160;88.50
184;208;64.09
184;346;67.59
185;3;11.79
185;150;77.56
186;38;3.96
186;485;19.09
186;401;87.20
186;22;80.76
187;276;22.55
188;90;77.29
188;309;46.67
188;172;93.22
188;254;22.11
189;411;25.27
189;307;78.26
190;81;8.84
190;336;35.93
190;239;83.10
190;227;50.93
191;237;51.00
191;388;27.56
191;39;21.01
191;129;95.18
191;405;4.11
192;69;6.42
192;40;7.38
192;179;40.17
194;459;40.66
194;161;12.68
194;324;66.44
195;431;89.72
195;407;63.09
195;467;64.82
196;288;3.94
196;334;52.68
196;299;67.07
196;376;38.45
196;271;14.12
196;285;34.31
197;472;91.40
197;178;6.77
198;487;81.96
198;149;69.59
199;203;73.42
199;168;60.76
199;7;36.40
200;91;9.89
201;254;13.22
201;17;6.22
201;347;51.63
201;457;83.85
201;351;48.84
201;324;68.51
202;308;77.91
203;199;73.42
203;234;17.34
203;363;57.36
203;175;9.78
203;159;74.95
204;37;26.08
204;394;79.32
204;345;97.39
204;390;47.40
205;178;80.49
205;330;6.01
206;234;20.07
207;317;56.21
207;176;50.40
207;24;49.21
208;184;64.09
208;37;17.01
209;145;3.37
209;239;60.27
210;18;67.79
210;15;61.71
210;182;99.27
210;0;91.81
211;293;46.23
211;294;66.24
211;302;62.03
211;234;3.03
212;474;70.97
212;229;18.33
212;483;95.03
214;454;2.78
214;229;28.35
215;72;99.79
216;288;87.36
217;409;37.73
217;346;71.63
217;328;42.89
217;488;75.03
218;469;59.20
218;74;82.64
218;286;96.39
219;28;97.82
219;125;67.59
220;177;60.42
220;319;22.74
221;233;79.02
221;335;51.13
221;55;57.20
223;345;47.51
223;476;72.99
224;246;80.47
224;58;50.05
225;11;79.74
225;359;77.51
226;39;2.55
226;100;21.66
226;151;76.61
227;32;16.77
227;372;21.13
227;244;72.09
227;190;50.93
228;127;38.99
228;121;19.91
229;212;18.33
229;214;28.35
229;345;59.86
229;6;9.58
229;71;66.49
229;491;49.22
230;91;60.18
230;162;38.13
230;135;18.37
231;22;21.27
232;285;71.15
232;338;51.97
233;221;79.02
233;238;72.80
233;443;86.97
233;388;56.00
233;478;45.02
234;122;22.12
234;447;65.33
234;203;17.34
234;206;20.07
234;211;3.03
235;80;7.06
235;249;58.13
236;40;15.66
236;131;99.58
237;191;51.00
237;258;25.06
237;160;2.89
237;240;7.37
237;265;47.43
237;366;20.19
237;487;17.44
237;389;59.49
238;159;81.74
238;420;1.59
238;233;72.80
238;283;84.06
238;410;65.23
239;431;32.49
239;125;75.43
239;209;60.27
239;190;83.10
239;141;14.60
240;237;7.37
240;271;22.25
240;446;55.64
242;435;26.97
243;402;57.78
243;40;36.63
243;390;61.53
244;33;18.28
244;227;72.09
245;50;81.34
245;318;99.85
245;333;50.97
246;224;80.47
246;444;7.27
246;65;74.49
247;254;51.77
247;438;33.66
247;481;61.27
248;473;88.45
248;69;95.13
248;431;70.57
248;86;30.24
249;235;58.13
249;96;73.45
250;343;50.44
251;427;11.13
251;184;1.13
251;305;23.95
251;390;48.88
252;9;5.25
252;102;78.30
253;36;49.86
253;296;23.59
253;80;31.32
254;201;13.22
254;247;51.77
254;425;10.60
254;188;22.11
255;124;55.21
256;288;37.00
256;281;32.43
256;336;32.60
256;157;50.34
256;381;49.99
256;119;48.53
257;364;14.87
257;412;82.75
258;237;25.06
258;4;74.34
259;90;32.51
259;373;39.78
259;295;5.71
260;368;25.05
260;65;17.09
261;92;80.41
261;44;39.51
261;68;82.74
262;418;1.45
262;383;64.06
262;67;52.34
262;131;66.68
262;19;87.30
263;126;29.65
263;402;94.18
264;54;11.07
264;180;26.73
264;289;49.22
265;431;23.67
265;237;47.43
265;40;79.69
265;453;37.18
265;125;78.55
266;75;21.44
266;269;40.45
267;460;89.30
267;182;91.53
268;295;17.45
268;451;30.02
268;482;34.88
269;266;40.45
270;413;45.63
270;315;18.02
270;365;43.44
270;384;99.22
271;240;22.25
271;275;54.25
271;79;9.92
271;294;54.04
271;121;36.27
271;196;14.12
272;341;69.88
272;183;64.51
273;115;74.62
273;53;42.30
273;332;75.19
273;38;45.12
274;50;92.14
274;102;96.31
274;89;45.64
274;286;29.03
274;351;45.83
274;364;8.89
275;111;79.31
275;271;54.25
275;60;65.06
275;103;20.91
276;66;79.46
276;405;74.55
276;171;64.93
276;79;37.38
276;187;22.55
276;450;28.81
276;437;68.17
277;283;1.90
277;36;46.22
277;158;65.56
277;465;91.11
277;19;42.25
277;311;56.40
278;360;30.10
278;170;59.29
279;89;5.23
279;107;28.87
280;420;24.16
280;160;23.53
280;452;98.44
281;398;59.65
281;256;32.43
281;46;24.27
281;33;81.74
281;171;52.35
281;329;51.31
281;446;10.36
282;399;5.73
282;162;36.91
283;455;96.34
283;277;1.90
283;416;99.38
283;21;85.56
283;109;46.49
283;238;84.06
284;496;96.46
285;10;27.09
285;312;16.82
285;196;34.31
285;232;71.15
286;450;41.83
286;18;70.67
286;274;29.03
286;218;96.39
286;356;7.60
287;84;52.02
287;129;23.53
288;485;64.39
288;256;37.00
288;196;3.94
288;425;47.69
288;24;12.83
288;216;87.36
289;89;41.98
289;374;46.74
289;28;89.76
289;264;49.22
290;354;61.43
290;350;98.32
290;465;98.90
290;482;93.66
291;408;54.95
291;451;99.98
292;465;94.88
293;211;46.23
293;167;18.67
293;120;41.83
293;340;42.50
294;109;62.68
294;211;66.24
294;271;54.04
294;160;38.26
295;268;17.45
295;386;52.75
295;136;61.70
295;259;5.71
296;253;23.59
297;133;63.30
297;50;30.72
297;43;1.37
298;445;55.59
298;148;67.58
298;178;53.34
299;196;67.07
300;15;91.76
300;309;74.07
300;110;12.03
300;452;43.80
301;133;61.87
302;60;12.10
302;38;90.30
302;211;62.03
302;389;43.48
302;388;61.22
303;340;66.19
303;166;62.75
304;430;44.58
305;312;4.78
305;251;23.95
305;483;91.13
306;158;26.15
306;310;42.66
307;160;32.84
307;118;86.60
307;70;37.64
307;44;48.15
307;189;78.26
307;366;62.40
307;146;70.07
308;202;77.91
308;412;24.39
309;361;49.03
309;300;74.07
309;146;97.09
309;188;46.67
310;451;91.88
310;358;51.33
310;306;42.66
311;94;80.71
311;465;97.15
311;14;81.97
311;277;56.40
312;382;57.11
312;362;68.43
312;305;4.78
312;285;16.82
314;318;7.66
314;58;99.76
315;400;15.23
315;270;18.02
315;16;68.33
316;71;26.21
316;400;81.92
317;207;56.21
317;31;15.81
317;343;6.01
317;154;75.93
317;41;33.93
317;380;47.35
318;171;18.00
318;78;49.49
318;320;62.84
318;15;62.93
318;314;7.66
318;370;35.84
318;245;99.85
318;440;96.19
319;166;42.08
319;220;22.74
320;403;56.54
320;318;62.84
320;486;97.73
320;423;48.10
320;21;20.93
321;19;70.47
321;402;47.34
321;99;35.03
322;350;12.43
322;69;57.40
322;48;95.77
322;180;60.73
322;122;24.92
322;147;87.52
323;329;1.62
323;366;80.77
324;117;13.18
324;201;68.51
324;194;66.44
325;445;56.23
325;403;66.82
326;146;25.20
326;336;16.65
326;413;45.25
326;492;1.72
327;79;77.56
328;217;42.89
329;83;40.32
329;71;66.54
329;323;1.62
329;281;51.31
330;488;38.46
330;205;6.01
330;490;96.07
331;142;61.89
331;492;7.77
331;183;44.74
332;492;88.46
332;165;88.29
332;410;59.55
332;273;75.19
333;128;71.95
333;45;53.88
333;63;67.37
333;463;31.53
333;245;50.97
333;382;42.88
334;90;33.56
334;196;52.68
334;491;44.59
334;157;4.96
335;346;96.30
335;132;94.27
335;221;51.13
335;341;98.00
336;326;16.65
336;256;32.60
336;190;35.93
337;456;19.97
337;105;27.33
337;378;19.59
338;232;51.97
338;443;73.66
339;31;49.94
340;440;68.43
340;303;66.19
340;293;42.50
341;114;60.75
341;335;98.00
341;272;69.88
343;478;54.88
343;250;50.44
343;317;6.01
343;17;97.05
344;88;57.69
344;386;88.76
345;223;47.51
345;483;28.16
345;229;59.86
345;51;98.84
345;145;53.64
345;204;97.39
346;335;96.30
346;217;71.63
346;184;67.59
346;440;9.59
346;7;79.29
347;201;51.63
349;116;14.22
349;1;16.08
350;91;83.89
350;322;12.43
350;290;98.32
350;12;14.44
350;165;96.45
350;57;67.80
351;201;48.84
351;274;45.83
351;457;17.78
352;447;89.08
352;66;7.65
352;497;93.59
353;453;82.89
353;162;17.15
354;290;61.43
354;375;8.66
354;458;89.38
355;399;42.36
356;445;60.97
356;463;3.93
356;286;7.60
357;73;99.53
357;385;76.37
357;478;52.84
358;391;81.78
358;450;60.13
358;453;30.59
358;310;51.33
359;225;77.51
360;152;68.56
360;278;30.10
360;158;90.87
360;150;8.90
361;309;49.03
361;61;61.58
361;69;99.67
361;390;48.53
361;38;40.24
362;312;68.43
362;460;6.04
362;374;57.02
362;421;76.51
362;429;64.47
363;150;74.98
363;203;57.36
364;257;14.87
364;405;78.77
364;176;54.31
364;381;26.48
364;274;8.89
365;270;43.44
365;124;26.08
366;237;20.19
366;145;70.67
366;307;62.40
366;323;80.77
367;44;79.04
367;395;78.02
368;177;30.80
368;23;77.65
368;390;7.60
368;260;25.05
370;104;55.46
370;318;35.84
370;16;49.89
370;130;62.31
370;21;58.48
372;493;50.66
372;227;21.13
372;490;38.03
373;483;98.06
373;259;39.78
373;427;82.40
374;289;46.74
374;362;57.02
374;459;6.80
374;108;42.73
375;139;43.26
375;354;8.66
376;459;19.86
376;196;38.45
376;59;3.84
376;72;48.35
377;429;97.61
378;337;19.59
380;387;88.49
380;143;91.95
380;38;60.00
380;15;73.24
380;317;47.35
381;73;87.43
381;10;83.76
381;364;26.48
381;256;49.99
382;312;57.11
382;333;42.88
383;262;64.06
383;16;96.38
384;181;73.95
384;270;99.22
385;393;4.07
385;85;79.98
385;413;42.98
385;357;76.37
386;120;3.51
386;12;99.41
386;295;52.75
386;344;88.76
386;75;63.97
386;117;59.00
387;380;88.49
387;420;86.94
388;489;5.32
388;59;58.33
388;191;27.56
388;233;56.00
388;302;61.22
389;495;8.85
389;112;79.32
389;237;59.49
389;302;43.48
390;477;43.51
390;110;44.74
390;368;7.60
390;140;29.13
390;103;49.66
390;361;48.53
390;243;61.53
390;141;26.35
390;204;47.40
390;251;48.88
391;358;81.78
391;400;47.12
391;81;5.48
391;453;24.73
392;60;81.89
392;12;66.43
392;69;91.24
393;385;4.07
393;42;48.21
393;35;16.03
393;53;97.71
394;31;55.69
394;204;79.32
394;50;64.79
395;367;78.02
395;107;15.21
395;2;64.71
395;124;34.47
395;491;71.80
396;420;18.32
396;14;5.31
397;438;96.83
397;460;67.32
398;121;55.84
398;281;59.65
399;355;42.36
399;282;5.73
400;315;15.23
400;391;47.12
400;137;55.26
400;316;81.92
400;10;97.73
401;186;87.20
402;243;57.78
402;321;47.34
402;460;50.67
402;263;94.18
403;320;56.54
403;15;49.18
403;325;66.82
403;97;51.56
403;432;23.60
404;8;47.71
404;498;39.11
404;176;83.19
404;158;9.57
405;276;74.55
405;115;58.13
405;364;78.77
405;63;63.79
405;191;4.11
407;3;34.23
407;448;78.58
407;195;63.09
408;28;79.21
408;166;25.76
408;291;54.95
408;476;37.69
409;217;37.73
409;439;32.82
409;121;95.19
410;332;59.55
410;238;65.23
410;133;28.75
411;189;25.27
411;420;53.92
412;28;96.75
412;257;82.75
412;308;24.39
412;457;4.57
413;164;23.95
413;270;45.63
413;26;75.59
413;326;45.25
413;385;42.98
414;44;83.60
415;431;35.39
416;283;99.38
416;177;98.86
416;456;95.70
417;499;42.59
418;262;1.45
418;178;46.06
419;29;5.78
419;39;89.85
420;54;54.90
420;280;24.16
420;396;18.32
420;238;1.59
420;128;31.12
420;387;86.94
420;66;40.37
420;411;53.92
421;23;79.94
421;362;76.51
421;38;84.68
422;177;14.58
423;320;48.10
423;19;48.61
424;495;71.91
424;442;79.84
425;288;47.69
425;488;22.55
425;254;10.60
426;110;85.01
426;166;53.11
426;90;94.94
427;453;22.03
427;251;11.13
427;85;92.08
427;373;82.40
429;154;21.43
429;494;69.76
429;377;97.61
429;362;64.47
429;61;83.70
430;304;44.58
431;265;23.67
431;239;32.49
431;195;89.72
431;415;35.39
431;248;70.57
431;155;69.23
432;162;97.78
432;68;21.65
432;492;13.00
432;403;23.60
433;135;92.16
433;166;70.99
434;27;64.87
435;52;24.24
435;242;26.97
436;158;60.06
437;51;87.98
437;276;68.17
438;397;96.83
438;247;33.66
439;409;32.82
440;340;68.43
440;48;12.39
440;478;42.23
440;346;9.59
440;166;61.65
440;318;96.19
442;493;86.43
442;424;79.84
442;137;38.80
442;476;96.57
443;115;62.23
443;128;60.84
443;233;86.97
443;338;73.66
444;246;7.27
445;298;55.59
445;325;56.23
445;459;10.64
445;356;60.97
445;44;62.63
446;460;39.48
446;240;55.64
446;281;10.36
447;234;65.33
447;352;89.08
447;42;82.00
448;407;78.58
448;87;33.72
450;38;60.32
450;136;21.31
450;358;60.13
450;286;41.83
450;167;6.77
450;59;38.05
450;276;28.81
451;310;91.88
451;268;30.02
451;291;99.98
452;158;24.60
452;486;31.85
452;300;43.80
452;280;98.44
453;69;38.72
453;427;22.03
453;135;67.28
453;358;30.59
453;353;82.89
453;140;31.03
453;265;37.18
453;391;24.73
454;214;2.78
454;116;43.28
454;102;33.94
454;106;8.02
454;174;17.95
455;283;96.34
455;119;26.95
455;84;49.98
455;159;64.12
456;416;95.70
456;337;19.97
456;458;16.65
457;201;83.85
457;412;4.57
457;351;17.78
458;354;89.38
458;456;16.65
459;194;40.66
459;376;19.86
459;445;10.64
459;20;11.33
459;374;6.80
459;176;89.19
460;446;39.48
460;362;6.04
460;267;89.30
460;402;50.67
460;397;67.32
461;125;14.31
461;72;81.85
462;6;41.81
463;356;3.93
463;333;31.53
464;472;17.48
465;132;5.02
465;311;97.15
465;277;91.11
465;292;94.88
465;290;98.90
466;102;22.98
466;22;45.74
467;1;46.29
467;498;3.40
467;60;21.55
467;195;64.82
468;173;14.38
469;218;59.20
469;179;90.98
470;481;12.52
470;5;13.58
471;86;38.89
472;170;5.46
472;464;17.48
472;197;91.40
472;119;91.00
472;135;38.60
473;248;88.45
473;56;96.20
474;212;70.97
474;150;19.16
475;168;16.89
476;408;37.69
476;223;72.99
476;442;96.57
477;390;43.51
477;60;21.68
477;29;49.00
477;19;14.49
478;343;54.88
478;440;42.23
478;357;52.84
478;233;45.02
481;61;67.92
481;470;12.52
481;247;61.27
481;130;47.02
482;268;34.88
482;142;38.04
482;290;93.66
483;373;98.06
483;345;28.16
483;212;95.03
483;164;3.14
483;147;35.34
483;133;49.05
483;305;91.13
484;142;18.71
485;288;64.39
485;186;19.09
485;79;67.51
486;179;31.59
486;320;97.73
486;452;31.85
486;12;5.31
487;67;34.56
487;237;17.44
487;198;81.96
488;330;38.46
488;425;22.55
488;217;75.03
489;388;5.32
490;82;32.33
490;330;96.07
490;372;38.03
491;334;44.59
491;395;71.80
491;229;49.22
492;331;7.77
492;332;88.46
492;432;13.00
492;326;1.72
493;372;50.66
493;442;86.43
494;429;69.76
495;4;68.67
495;424;71.91
495;389;8.85
496;76;45.61
496;284;96.46
497;352;93.59
498;11;96.38
498;404;39.11
498;467;3.40
499;417;42.59
