source;target;label
170;41;4.91
170;85;2.41
171;188;15.96
172;128;4.52
173;451;32.09
173;468;16.43
173;15;13.36
174;52;16.40
175;369;5.74
175;392;5.63
176;120;35.88
177;324;10.91
177;216;9.61
178;473;29.64
178;313;12.78
179;20;7.77
180;337;6.77
181;485;9.91
182;24;6.39
182;59;6.51
182;335;1.05
182;349;1.70
183;403;29.40
183;52;21.66
183;409;10.61
183;342;5.67
184;361;16.12
185;127;22.88
185;198;15.88
185;481;7.48
186;252;13.05
186;8;6.65
186;155;6.41
187;68;11.43
188;171;15.96
188;486;3.22
188;420;1.65
189;133;17.12
190;487;16.91
190;41;9.88
190;399;1.26
191;128;5.90
192;335;5.81
193;344;28.70
193;144;9.56
194;12;17.90
195;271;23.12
195;47;15.25
196;386;12.50
197;377;19.36
197;441;7.98
197;400;3.89
198;185;15.88
198;334;9.35
198;126;5.24
199;224;15.35
200;77;9.27
200;223;8.60
200;8;6.93
200;46;2.13
201;275;14.86
202;30;4.70
202;40;2.90
203;223;2.87
203;3;1.55
204;92;29.60
204;499;10.08
205;347;30.32
205;469;18.72
206;266;6.33
207;217;9.83
207;83;5.35
208;65;11.60
209;373;16.96
209;126;2.43
209;412;1.74
210;392;1.38
211;414;16.41
211;321;12.12
212;431;20.69
212;369;14.40
213;122;14.22
213;75;11.89
213;38;2.28
214;263;3.80
215;113;14.02
215;428;4.58
215;422;3.31
216;177;9.61
216;303;8.98
216;242;2.94
217;311;12.03
217;207;9.83
218;440;20.55
218;491;7.84
218;365;3.79
219;365;5.82
220;151;25.92
221;435;22.25
222;2;28.68
222;437;11.97
222;249;3.21
223;200;8.60
223;344;4.97
223;203;2.87
224;86;16.51
224;199;15.35
224;396;3.69
225;56;32.01
225;28;3.59
225;77;3.62
226;234;9.19
227;106;21.28
227;297;12.08
228;384;37.75
229;421;22.34
229;459;17.34
230;53;15.13
230;83;1.90
231;268;10.47
231;422;3.59
232;265;22.13
232;280;12.35
232;479;5.04
232;427;3.51
233;19;10.72
233;256;2.60
234;240;18.81
234;226;9.19
234;399;2.42
235;374;24.23
235;344;16.84
236;331;35.94
236;376;9.20
236;413;9.93
236;478;7.07
237;46;13.99
237;484;12.85
238;3;3.76
238;360;1.50
239;446;24.30
240;234;18.81
241;59;10.00
241;124;1.36
242;146;9.33
242;30;7.78
242;216;2.94
243;127;46.05
244;100;25.09
245;6;10.35
246;71;47.68
247;288;12.19
247;304;12.05
248;393;12.62
248;334;2.61
249;222;3.21
250;80;8.75
251;83;29.27
252;186;13.05
252;314;9.06
253;423;4.96
254;399;22.60
254;119;18.78
254;43;7.49
255;116;12.50
255;124;7.66
256;158;12.86
256;479;12.71
256;233;2.60
257;365;3.89
258;281;26.41
258;83;16.83
258;301;6.87
258;44;4.26
258;101;2.78
259;125;14.69
259;163;2.18
260;494;11.77
260;321;6.45
261;403;17.38
262;314;5.94
263;359;20.98
263;214;3.80
264;476;18.22
265;232;22.13
266;370;15.07
266;279;12.15
266;206;6.33
266;28;4.56
267;319;25.11
267;444;14.59
267;132;5.43
268;415;42.24
268;231;10.47
268;416;6.96
268;5;5.13
269;351;23.45
270;426;11.94
271;195;23.12
271;92;9.52
272;347;12.68
273;292;31.33
273;372;16.53
273;412;7.69
274;336;10.70
274;302;9.50
274;148;4.18
275;201;14.86
275;418;11.85
275;443;2.84
276;169;16.60
277;108;15.89
277;316;3.40
278;134;3.44
279;483;17.64
279;266;12.15
279;315;8.77
279;310;4.39
280;232;12.35
281;258;26.41
282;388;11.06
282;117;7.78
282;10;3.60
282;491;2.35
282;496;2.13
283;52;16.67
284;107;1.10
285;19;4.50
286;339;9.71
286;489;4.06
287;76;18.04
288;247;12.19
289;314;21.64
290;60;10.73
290;450;7.49
290;429;6.40
291;136;21.65
291;392;8.26
292;273;31.33
293;134;20.14
293;418;5.11
294;346;44.87
295;479;24.01
296;299;15.08
297;114;18.75
297;227;12.08
298;80;21.74
298;115;12.00
299;296;15.08
299;140;12.38
299;450;8.46
300;160;16.12
300;464;11.74
301;258;6.87
302;274;9.50
303;216;8.98
304;477;44.49
304;89;22.66
304;247;12.05
304;471;9.36
305;3;15.55
306;434;13.61
306;100;5.24
307;50;21.33
308;462;13.38
309;444;16.88
310;327;6.16
310;279;4.39
311;217;12.03
312;132;14.91
312;452;5.25
313;178;12.78
313;91;5.11
313;140;2.23
314;405;25.16
314;289;21.64
314;252;9.06
314;262;5.94
314;367;3.64
315;378;24.30
315;279;8.77
315;104;7.45
315;420;2.65
316;167;15.25
316;438;11.95
316;25;7.96
316;277;3.40
316;148;1.79
317;42;16.39
318;93;23.60
318;376;9.68
318;389;4.86
319;267;25.11
320;358;24.92
320;117;16.40
321;211;12.12
321;34;6.61
321;260;6.45
322;22;6.94
322;30;4.18
323;55;34.05
323;41;18.25
324;437;16.57
324;177;10.91
324;11;6.92
325;108;22.52
326;1;15.91
326;45;8.45
327;310;6.16
328;454;10.89
328;458;3.04
329;67;31.56
330;402;13.90
331;236;35.94
332;43;19.56
333;400;1.81
334;1;18.13
334;198;9.35
334;248;2.61
335;192;5.81
335;383;2.52
335;182;1.05
336;385;18.59
336;274;10.70
336;5;1.16
337;476;8.37
337;180;6.77
338;147;14.87
338;40;6.96
339;465;28.64
339;375;12.90
339;286;9.71
339;450;5.36
339;33;4.67
340;7;18.57
340;408;14.20
340;482;11.34
341;419;21.40
341;155;13.01
342;62;9.80
342;183;5.67
343;428;8.00
343;23;7.37
344;193;28.70
344;235;16.84
344;223;4.97
345;30;3.29
346;294;44.87
346;112;1.96
347;205;30.32
347;272;12.68
347;86;5.45
348;92;15.15
348;156;5.85
349;182;1.70
350;356;1.01
351;269;23.45
351;460;9.04
352;87;11.57
352;432;6.54
353;76;2.92
354;410;22.76
354;19;5.67
354;88;1.38
355;433;22.33
356;162;22.23
356;50;13.76
356;350;1.01
357;62;15.42
358;320;24.92
359;263;20.98
359;126;15.51
360;238;1.50
361;402;24.88
361;184;16.12
361;381;2.95
362;84;28.79
363;155;6.14
364;27;12.87
364;393;7.50
364;488;4.65
365;16;22.35
365;219;5.82
365;218;3.79
365;257;3.89
366;90;10.23
366;487;9.29
367;436;12.86
367;314;3.64
368;1;20.56
369;212;14.40
369;452;7.34
369;175;5.74
370;266;15.07
371;413;23.46
372;273;16.53
372;435;15.60
373;209;16.96
374;235;24.23
375;339;12.90
376;122;10.00
376;236;9.20
376;318;9.68
377;197;19.36
378;315;24.30
379;9;12.10
380;118;7.21
380;5;2.39
380;409;1.14
381;361;2.95
382;10;18.60
383;46;6.65
383;335;2.52
384;228;37.75
384;438;27.43
385;336;18.59
386;135;13.74
386;196;12.50
387;58;33.66
388;282;11.06
388;449;7.60
388;169;1.46
389;110;23.59
389;318;4.86
390;118;30.22
391;117;26.03
391;63;9.63
392;466;12.40
392;291;8.26
392;153;6.67
392;175;5.63
392;139;3.28
392;210;1.38
393;248;12.62
393;364;7.50
394;495;12.48
394;163;10.43
394;90;6.35
395;7;13.54
396;224;3.69
397;480;7.63
398;95;17.92
398;25;2.05
399;254;22.60
399;434;7.20
399;234;2.42
399;190;1.26
400;197;3.89
400;333;1.81
401;472;16.38
402;361;24.88
402;330;13.90
402;21;2.67
402;424;2.93
403;183;29.40
403;261;17.38
403;472;10.57
404;13;12.52
405;314;25.16
406;492;19.21
407;82;31.79
407;120;14.91
407;414;5.62
408;340;14.20
409;183;10.61
409;380;1.14
410;354;22.76
411;149;12.47
411;459;5.93
411;420;3.61
412;273;7.69
412;209;1.74
413;371;23.46
413;236;9.93
414;211;16.41
414;407;5.62
415;268;42.24
416;67;15.29
416;152;6.87
416;268;6.96
416;126;3.90
416;105;1.48
417;4;7.59
418;115;15.68
418;275;11.85
418;293;5.11
419;341;21.40
420;411;3.61
420;315;2.65
420;188;1.65
421;229;22.34
422;496;5.60
422;70;4.82
422;215;3.31
422;231;3.59
423;482;10.21
423;253;4.96
424;491;11.60
424;402;2.93
425;87;15.59
425;128;12.55
426;270;11.94
426;120;9.02
427;44;4.37
427;232;3.51
428;343;8.00
428;215;4.58
428;121;3.67
429;290;6.40
430;70;33.22
431;212;20.69
432;352;6.54
433;355;22.33
433;486;21.61
434;306;13.61
434;399;7.20
434;448;1.45
435;221;22.25
435;372;15.60
436;367;12.86
437;324;16.57
437;222;11.97
438;384;27.43
438;316;11.95
439;59;3.25
440;218;20.55
441;197;7.98
441;468;4.54
442;77;11.35
442;9;3.15
443;480;5.36
443;275;2.84
444;309;16.88
444;267;14.59
445;478;1.99
446;239;24.30
446;76;17.12
446;32;9.32
447;152;5.95
448;434;1.45
449;388;7.60
449;160;3.69
450;143;10.73
450;299;8.46
450;290;7.49
450;339;5.36
450;158;2.98
451;173;32.09
451;29;23.18
452;369;7.34
452;312;5.25
453;9;15.42
454;168;16.62
454;328;10.89
454;486;5.69
455;22;14.01
456;492;22.26
457;110;14.44
458;51;16.56
458;328;3.04
459;229;17.34
459;411;5.93
459;154;4.34
460;72;16.60
460;351;9.04
460;90;5.96
461;169;12.43
461;59;8.36
461;37;7.14
462;490;21.90
462;117;19.57
462;308;13.38
463;109;4.04
464;300;11.74
464;64;8.31
465;339;28.64
466;169;13.81
466;392;12.40
467;50;23.67
468;173;16.43
468;101;7.19
468;441;4.54
469;205;18.72
470;136;27.75
471;304;9.36
472;401;16.38
472;403;10.57
473;178;29.64
474;166;11.92
474;19;8.69
474;138;1.85
475;46;14.05
475;89;6.44
476;264;18.22
476;126;8.07
476;337;8.37
476;145;1.00
477;304;44.49
478;236;7.07
478;445;1.99
479;295;24.01
479;141;13.55
479;256;12.71
479;232;5.04
480;111;14.50
480;14;10.21
480;397;7.63
480;443;5.36
481;185;7.48
482;340;11.34
482;423;10.21
483;279;17.64
484;237;12.85
484;13;2.65
485;36;28.89
485;135;9.31
485;181;9.91
486;433;21.61
486;454;5.69
486;188;3.22
487;190;16.91
487;497;16.71
487;366;9.29
488;364;4.65
488;92;2.01
489;286;4.06
490;462;21.90
491;424;11.60
491;218;7.84
491;282;2.35
492;456;22.26
492;406;19.21
492;111;5.96
493;115;21.95
494;97;24.79
494;123;21.12
494;260;11.77
495;394;12.48
496;422;5.60
496;282;2.13
497;487;16.71
498;157;13.89
499;204;10.08
