source;target;label
368;365;21.08
368;389;18.04
369;360;52.24
370;372;38.54
371;376;31.75
371;362;17.53
372;373;46.29
372;370;38.54
372;386;1.76
373;372;46.29
373;365;32.69
374;378;23.89
374;386;23.84
374;375;2.20
375;380;19.89
375;374;2.20
376;371;31.75
376;377;6.14
377;378;22.35
377;376;6.14
378;374;23.89
378;377;22.35
379;382;25.81
380;375;19.89
381;383;37.96
381;385;26.31
382;379;25.81
382;398;9.31
383;388;38.96
383;381;37.96
384;385;5.66
384;387;2.10
385;386;38.29
385;390;29.29
385;381;26.31
385;384;5.66
386;385;38.29
386;374;23.84
386;397;18.01
386;372;1.76
387;395;8.36
387;384;2.10
388;383;38.96
389;368;18.04
390;385;29.29
390;409;1.60
391;395;31.01
392;394;55.87
392;393;31.29
392;395;15.19
393;392;31.29
394;392;55.87
395;391;31.01
395;392;15.19
395;387;8.36
396;408;36.77
396;398;16.72
397;386;18.01
398;396;16.72
398;382;9.31
399;400;48.00
399;401;26.91
399;408;5.52
400;399;48.00
401;399;26.91
402;405;8.02
402;421;8.32
403;419;25.30
403;404;14.50
404;416;38.71
404;417;16.95
404;403;14.50
405;412;9.61
405;402;8.02
406;408;4.41
407;414;21.90
407;408;20.25
407;409;19.94
408;396;36.77
408;407;20.25
408;399;5.52
408;406;4.41
409;410;20.57
409;407;19.94
409;390;1.60
410;409;20.57
410;413;16.85
411;413;27.79
412;414;31.80
412;405;9.61
413;411;27.79
413;410;16.85
414;412;31.80
414;407;21.90
415;420;38.89
415;419;14.91
416;404;38.71
417;404;16.95
418;425;14.73
418;421;9.86
418;420;1.37
419;438;40.29
419;403;25.30
419;415;14.91
420;415;38.89
420;418;1.37
421;418;9.86
421;402;8.32
421;424;6.05
422;423;64.52
423;422;64.52
423;435;14.17
424;421;6.05
425;418;14.73
425;426;13.78
426;425;13.78
427;431;36.75
428;431;25.03
428;432;10.91
429;433;30.76
429;439;19.44
430;437;42.38
431;427;36.75
431;428;25.03
431;444;5.44
432;442;26.60
432;428;10.91
432;436;6.45
433;435;45.23
433;434;31.28
433;429;30.76
434;433;31.28
435;433;45.23
435;438;24.84
435;423;14.17
436;432;6.45
437;430;42.38
437;444;10.09
438;419;40.29
438;435;24.84
439;446;20.07
439;429;19.44
440;445;1.81
441;451;10.86
442;432;26.60
442;451;20.57
442;443;13.91
443;454;43.75
443;442;13.91
444;437;10.09
444;431;5.44
445;447;5.82
445;440;1.81
446;439;20.07
446;469;2.60
447;452;13.41
447;451;11.88
447;445;5.82
448;463;25.34
449;453;47.48
449;450;29.23
449;452;26.25
450;449;29.23
451;442;20.57
451;447;11.88
451;441;10.86
452;449;26.25
452;459;20.51
452;447;13.41
453;449;47.48
454;443;43.75
455;459;36.43
455;456;17.04
456;457;43.24
456;455;17.04
456;462;2.77
457;456;43.24
458;461;60.00
459;455;36.43
459;461;21.56
459;452;20.51
460;463;35.07
461;458;60.00
461;459;21.56
462;468;39.36
462;456;2.77
462;463;1.82
463;460;35.07
463;448;25.34
463;462;1.82
464;479;16.26
465;472;50.32
465;466;20.59
465;470;18.31
466;465;20.59
466;469;2.49
467;474;39.37
467;476;8.16
468;462;39.36
468;475;14.21
468;470;3.33
469;446;2.60
469;466;2.49
470;465;18.31
470;468;3.33
471;485;26.54
471;475;25.72
472;465;50.32
473;478;53.05
473;476;39.04
474;498;61.90
474;467;39.37
475;471;25.72
475;468;14.21
476;473;39.04
476;467;8.16
477;480;3.21
478;473;53.05
478;482;14.26
479;464;16.26
479;483;10.06
479;486;2.75
480;488;21.99
480;477;3.21
480;482;2.95
481;494;12.02
482;485;26.67
482;478;14.26
482;480;2.95
483;479;10.06
484;486;32.76
485;471;26.54
485;482;26.67
486;484;32.76
486;487;18.27
486;492;7.42
486;479;2.75
487;491;19.06
487;486;18.27
488;497;24.79
488;489;22.25
488;480;21.99
488;495;3.72
489;488;22.25
489;490;21.58
490;489;21.58
491;487;19.06
491;493;12.71
491;494;4.97
492;496;21.19
492;486;7.42
493;491;12.71
494;481;12.02
494;491;4.97
495;488;3.72
496;499;46.52
496;492;21.19
496;497;7.86
497;488;24.79
497;496;7.86
498;474;61.90
499;496;46.52
